Year,Month,Day,Hour,Minute,Second,Millisecond,taskTime,state,stateNumber,stateTime,posENU.x,posENU.y,posENU.z,rpyDeg.x,rpyDeg.y,rpyDeg.z,desiredPoint.x,desiredPoint.y,desiredPoint.z,desiredYawDeg
2023,12,11,15,46,53,460,2.14055,0,0,2.14096,7.34623,17.7031,0.000474335,-0.744845,0.572958,171.429,0,0,0,1.39066e-309
2023,12,11,15,46,53,480,2.1607,0,0,2.161,7.34623,17.7031,0.000474335,-0.744845,0.572958,171.429,0,0,0,1.39066e-309
2023,12,11,15,46,53,499,2.18055,0,0,2.18061,7.34623,17.7031,0.000474335,-0.744845,0.572958,171.429,0,0,0,1.39066e-309
2023,12,11,15,46,53,519,2.20054,0,0,2.20058,7.36196,17.7062,0.000542362,-0.744845,0.572958,171.429,0,0,0,1.39066e-309
2023,12,11,15,46,53,539,2.22056,0,0,2.22062,7.36196,17.7062,0.000542362,-0.744845,0.572958,171.429,0,0,0,1.39066e-309
2023,12,11,15,46,53,559,2.24054,0,0,2.24059,7.38781,17.7104,0.00060741,-0.744845,0.572958,171.429,0,0,0,1.39066e-309
2023,12,11,15,46,53,579,2.26055,0,0,2.26065,7.38781,17.7104,0.00060741,-0.744845,0.572958,171.429,0,0,0,1.39066e-309
2023,12,11,15,46,53,599,2.28056,0,0,2.28062,7.36072,17.7213,0.000455939,-0.744845,0.572958,171.429,0,0,0,1.39066e-309
2023,12,11,15,46,53,619,2.30054,0,0,2.30065,7.36072,17.7213,0.000455939,-0.744845,0.572958,171.429,0,0,0,1.39066e-309
2023,12,11,15,46,53,639,2.32064,0,0,2.3207,7.37344,17.7188,0.000469896,-0.687549,0.572958,171.429,0,0,0,1.39066e-309
2023,12,11,15,46,53,659,2.34054,0,0,2.34062,7.37344,17.7188,0.000469896,-0.687549,0.572958,171.429,0,0,0,1.39066e-309
2023,12,11,15,46,53,679,2.36054,0,0,2.3606,7.38332,17.7066,0.000533438,-0.744845,0.572958,171.429,0,0,0,1.39066e-309
2023,12,11,15,46,53,700,2.38055,0,0,2.38069,7.39043,17.7041,0.000537944,-0.744845,0.572958,171.429,0,0,0,1.39066e-309
2023,12,11,15,46,53,719,2.4006,0,0,2.40068,7.38953,17.6979,0.000556521,-0.744845,0.572958,171.429,0,0,0,1.39066e-309
2023,12,11,15,46,53,740,2.42056,0,0,2.42092,7.38953,17.6979,0.000556521,-0.744845,0.572958,171.429,0,0,0,1.39066e-309
2023,12,11,15,46,53,760,2.44056,0,0,2.44071,7.37587,17.6964,0.000534475,-0.744845,0.572958,171.429,0,0,0,1.39066e-309
2023,12,11,15,46,53,780,2.46055,0,0,2.46065,7.37587,17.6964,0.000534475,-0.744845,0.572958,171.429,0,0,0,1.39066e-309
