Year,Month,Day,Hour,Minute,Second,Millisecond,taskTime,state,pos.x,pos.y,pos.z,eulerAngle.x,eulerAngle.y,eulerAngle.z,trackTime,desiredPoint.x,desiredPoint.y,desiredPoint.z
2023,10,02,15,48,11,366,8.82149e-06,0,-1.34296,-1.314,1.05834,-0.0104522,0.00531895,2.68649,1.39067e-309,0,0,0
2023,10,02,15,48,11,368,0.00161266,0,-1.34296,-1.314,1.05834,-0.0104522,0.00531895,2.68649,1.39067e-309,0,0,0
2023,10,02,15,48,11,388,0.0216877,0,-1.34296,-1.314,1.05834,-0.0104522,0.00531895,2.68649,1.39067e-309,0,0,0
2023,10,02,15,48,11,408,0.0417376,0,-1.34296,-1.314,1.05834,-0.0110994,0.00584217,2.68662,1.39067e-309,0,0,0
2023,10,02,15,48,11,429,0.0617728,0,-1.33846,-1.29807,1.09138,-0.0116434,0.00615494,2.68676,1.39067e-309,0,0,0
2023,10,02,15,48,11,448,0.0816727,0,-1.33846,-1.29807,1.09138,-0.0120735,0.00646768,2.68684,1.39067e-309,0,0,0
2023,10,02,15,48,11,468,0.101683,0,-1.33861,-1.31323,1.12456,-0.012531,0.00628225,2.68679,1.39067e-309,0,0,0
2023,10,02,15,48,11,488,0.122513,0,-1.33861,-1.31323,1.12456,-0.0130154,0.00534208,2.68691,1.39067e-309,0,0,0
2023,10,02,15,48,11,508,0.141674,0,-1.33861,-1.31323,1.12456,-0.0125504,0.00277576,2.68682,1.39067e-309,0,0,0
2023,10,02,15,48,11,530,0.161679,0,-1.3272,-1.30952,1.14024,-0.0117891,-0.000491483,2.68741,1.39067e-309,0,0,0
2023,10,02,15,48,11,548,0.181671,0,-1.3272,-1.30952,1.14024,-0.0108273,-0.00342648,2.6877,1.39067e-309,0,0,0
2023,10,02,15,48,11,568,0.201741,0,-1.33063,-1.31224,1.17844,-0.010316,-0.00476553,2.68807,1.39067e-309,0,0,0
2023,10,02,15,48,11,590,0.221672,0,-1.33063,-1.31224,1.17844,-0.0103813,-0.00533396,2.68874,1.39067e-309,0,0,0
2023,10,02,15,48,11,608,0.241673,0,-1.33188,-1.31337,1.20584,-0.0107287,-0.00587712,2.6896,1.39067e-309,0,0,0
2023,10,02,15,48,11,629,0.261694,0,-1.33188,-1.31337,1.20584,-0.0104748,-0.00605965,2.6903,1.39067e-309,0,0,0
2023,10,02,15,48,11,648,0.281674,0,-1.33434,-1.31747,1.21184,-0.00937776,-0.00540877,2.69075,1.39067e-309,0,0,0
2023,10,02,15,48,11,668,0.301675,0,-1.33434,-1.31747,1.21184,-0.00814508,-0.00477674,2.69092,1.39067e-309,0,0,0
2023,10,02,15,48,11,688,0.321675,0,-1.3324,-1.31503,1.22338,-0.00759008,-0.00461318,2.6913,1.39067e-309,0,0,0
2023,10,02,15,48,11,708,0.34221,0,-1.3324,-1.31503,1.22338,-0.00818598,-0.00468239,2.6919,1.39067e-309,0,0,0
2023,10,02,15,48,11,728,0.361678,0,-1.32513,-1.31066,1.23126,-0.00879289,-0.00427084,2.69296,1.39067e-309,0,0,0
2023,10,02,15,48,11,748,0.381672,0,-1.32513,-1.31066,1.23126,-0.00900177,-0.00309093,2.69403,1.39067e-309,0,0,0
2023,10,02,15,48,11,768,0.401676,0,-1.32513,-1.31066,1.23126,-0.00910188,-0.00224875,2.69451,1.39067e-309,0,0,0
2023,10,02,15,48,11,790,0.421757,0,-1.33443,-1.31405,1.24298,-0.00921433,-0.00216536,2.69492,1.39067e-309,0,0,0
2023,10,02,15,48,11,808,0.441682,0,-1.33443,-1.31405,1.24298,-0.00955582,-0.0020304,2.69553,1.39067e-309,0,0,0
2023,10,02,15,48,11,829,0.461676,0,-1.35638,-1.30032,1.24946,-0.0103475,-0.00122671,2.69597,1.39067e-309,0,0,0
2023,10,02,15,48,11,848,0.481746,0,-1.35638,-1.30032,1.24946,-0.0113702,-0.000641349,2.6966,1.39067e-309,0,0,0
2023,10,02,15,48,11,868,0.501675,0,-1.364,-1.29449,1.25806,-0.0121811,-0.000486759,2.69742,1.39067e-309,0,0,0
2023,10,02,15,48,11,888,0.521677,0,-1.364,-1.29449,1.25806,-0.0130933,-0.000505967,2.69837,1.39067e-309,0,0,0
2023,10,02,15,48,11,908,0.541675,0,-1.3613,-1.28618,1.2677,-0.0139406,-0.000391721,2.69851,1.39067e-309,0,0,0
2023,10,02,15,48,11,928,0.561683,0,-1.3613,-1.28618,1.2677,-0.0146798,-0.000419652,2.69896,1.39067e-309,0,0,0
2023,10,02,15,48,11,948,0.581674,0,-1.35882,-1.26617,1.2784,-0.0153747,-0.000365944,2.69906,1.39067e-309,0,0,0
2023,10,02,15,48,11,968,0.601755,0,-1.35882,-1.26617,1.2784,-0.0160464,-0.00053125,2.69959,1.39067e-309,0,0,0
2023,10,02,15,48,11,988,0.621672,0,-1.35882,-1.26617,1.2784,-0.0163432,-0.000785191,2.70007,1.39067e-309,0,0,0
2023,10,02,15,48,12,008,0.641674,0,-1.3732,-1.26161,1.30028,-0.0164842,-0.00062422,2.70047,1.39067e-309,0,0,0
2023,10,02,15,48,12,028,0.661674,0,-1.3732,-1.26161,1.30028,-0.0166066,-0.000936281,2.70076,1.39067e-309,0,0,0
2023,10,02,15,48,12,048,0.681717,0,-1.37724,-1.26626,1.31696,-0.0165321,-0.00148012,2.70076,1.39067e-309,0,0,0
2023,10,02,15,48,12,068,0.70169,0,-1.37807,-1.26907,1.32628,-0.016283,-0.00156164,2.70061,1.39067e-309,0,0,0
2023,10,02,15,48,12,088,0.721675,0,-1.36607,-1.27291,1.3356,-0.0160946,-0.00159513,2.70108,1.39067e-309,0,0,0
2023,10,02,15,48,12,108,0.741675,0,-1.36607,-1.27291,1.3356,-0.0160496,-0.00140774,2.70167,1.39067e-309,0,0,0
2023,10,02,15,48,12,128,0.761684,0,-1.37942,-1.25963,1.35706,-0.0158566,-0.00108052,2.70178,1.39067e-309,0,0,0
2023,10,02,15,48,12,148,0.781683,0,-1.37942,-1.25963,1.35706,-0.0157593,-0.00087995,2.70162,1.39067e-309,0,0,0
2023,10,02,15,48,12,168,0.801677,0,-1.36778,-1.26882,1.3824,-0.0155849,-0.000520019,2.70172,1.39067e-309,0,0,0
2023,10,02,15,48,12,188,0.821706,0,-1.36778,-1.26882,1.3824,-0.0154701,0.00040161,2.7019,1.39067e-309,0,0,0
2023,10,02,15,48,12,208,0.841761,0,-1.37351,-1.28627,1.41196,-0.0154189,0.00145787,2.70201,1.39067e-309,0,0,0
2023,10,02,15,48,12,228,0.861672,0,-1.37351,-1.28627,1.41196,-0.0154163,0.0021217,2.70212,1.39067e-309,0,0,0
2023,10,02,15,48,12,248,0.881673,0,-1.35532,-1.28308,1.44592,-0.0153389,0.00280824,2.70232,1.39067e-309,0,0,0
2023,10,02,15,48,12,268,0.901675,0,-1.35532,-1.28308,1.44592,-0.0151327,0.00392048,2.70216,1.39067e-309,0,0,0
2023,10,02,15,48,12,288,0.921643,0,-1.35532,-1.28308,1.44592,-0.0149466,0.0050102,2.70194,1.39067e-309,0,0,0
2023,10,02,15,48,12,308,0.941672,0,-1.36302,-1.2858,1.48372,-0.01488,0.00595099,2.70225,1.39067e-309,0,0,0
2023,10,02,15,48,12,328,0.961678,0,-1.36302,-1.2858,1.48372,-0.0149046,0.00704243,2.70233,1.39067e-309,0,0,0
2023,10,02,15,48,12,348,0.981676,0,-1.35509,-1.27556,1.54856,-0.0148751,0.00837293,2.70212,1.39067e-309,0,0,0
2023,10,02,15,48,12,368,1.00175,0,-1.35509,-1.27556,1.54856,-0.0147668,0.00975324,2.70163,1.39067e-309,0,0,0
2023,10,02,15,48,12,388,1.02188,0,-1.35653,-1.2876,1.59568,-0.0149074,0.0109211,2.70157,1.39067e-309,0,0,0
2023,10,02,15,48,12,409,1.04168,0,-1.35832,-1.2995,1.62112,-0.0153915,0.0123647,2.70197,1.39067e-309,0,0,0
2023,10,02,15,48,12,428,1.06167,0,-1.36075,-1.3007,1.64742,-0.0159538,0.0136432,2.70197,1.39067e-309,0,0,0
2023,10,02,15,48,12,448,1.08168,0,-1.36075,-1.3007,1.64742,-0.0167045,0.0150106,2.70204,1.39067e-309,0,0,0
2023,10,02,15,48,12,468,1.10173,0,-1.3481,-1.29876,1.70036,-0.0175711,0.0160491,2.7021,1.39067e-309,0,0,0
2023,10,02,15,48,12,488,1.12167,0,-1.3481,-1.29876,1.70036,-0.018304,0.0170483,2.70214,1.39067e-309,0,0,0
2023,10,02,15,48,12,508,1.14178,0,-1.34857,-1.2996,1.75466,-0.0188345,0.0179021,2.70166,1.39067e-309,0,0,0
2023,10,02,15,48,12,528,1.16167,0,-1.34857,-1.2996,1.75466,-0.019341,0.0187776,2.70144,1.39067e-309,0,0,0
2023,10,02,15,48,12,548,1.18168,0,-1.34857,-1.2996,1.75466,-0.0199116,0.0193339,2.70122,1.39067e-309,0,0,0
2023,10,02,15,48,12,568,1.20168,0,-1.35779,-1.27835,1.84542,-0.0207026,0.0198434,2.70158,1.39067e-309,0,0,0
2023,10,02,15,48,12,588,1.22169,0,-1.35779,-1.27835,1.84542,-0.0214269,0.0203695,2.70173,1.39067e-309,0,0,0
2023,10,02,15,48,12,608,1.24168,0,-1.35749,-1.27673,1.87294,-0.0219166,0.0208141,2.70135,1.39067e-309,0,0,0
2023,10,02,15,48,12,628,1.26167,0,-1.36123,-1.26858,1.90182,-0.0222197,0.0214495,2.70129,1.39067e-309,0,0,0
