Year,Month,Day,Hour,Minute,Second,Millisecond,taskTime,state,stateNumber,posENU.x,posENU.y,posENU.z,rpyDeg.x,rpyDeg.y,rpyDeg.z,desiredPoint.x,desiredPoint.y,desiredPoint.z,desiredYawDeg
2023,11,18,16,58,47,822,1.85966e-05,0,0,5.57685,0.892209,-0.999781,0.286479,0,10.0268,0,0,0,1.39067e-309
2023,11,18,16,58,47,822,0.00083971,0,0,5.57172,0.904891,-0.999694,0.343775,-0.0572958,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,47,842,0.0208743,0,0,5.57172,0.904891,-0.999694,0.343775,-0.0572958,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,47,863,0.0409422,0,0,5.57054,0.901739,-0.999712,0.343775,-0.0572958,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,47,882,0.0608823,0,0,5.57054,0.901739,-0.999712,0.343775,-0.0572958,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,47,902,0.0808861,0,0,5.57023,0.892562,-0.999732,0.343775,-0.0572958,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,47,923,0.100887,0,0,5.57023,0.892562,-0.999732,0.286479,-0.0572958,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,47,943,0.120886,0,0,5.57023,0.892562,-0.999732,0.286479,-0.0572958,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,47,962,0.140882,0,0,5.55773,0.886933,-0.999778,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,47,982,0.160887,0,0,5.55773,0.886933,-0.999778,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,48,002,0.180881,0,0,5.5578,0.896327,-0.999785,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,48,023,0.201545,0,0,5.5578,0.896327,-0.999785,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,48,042,0.220875,0,0,5.54947,0.888651,-0.999741,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,48,062,0.240878,0,0,5.54947,0.888651,-0.999741,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,48,082,0.260879,0,0,5.56237,0.883009,-0.999765,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,48,102,0.28088,0,0,5.56237,0.883009,-0.999765,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,48,122,0.300886,0,0,5.55665,0.878752,-0.999753,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,48,143,0.320892,0,0,5.55665,0.878752,-0.999753,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,48,162,0.340874,0,0,5.56606,0.872754,-0.999776,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,48,185,0.361534,0,0,5.56606,0.872754,-0.999776,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,48,202,0.380879,0,0,5.57767,0.87541,-0.99975,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,48,222,0.400887,0,0,5.57767,0.87541,-0.99975,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,48,242,0.420883,0,0,5.57767,0.87541,-0.99975,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,48,262,0.440883,0,0,5.56504,0.880739,-0.999741,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,48,282,0.460875,0,0,5.56504,0.880739,-0.999741,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,48,302,0.480885,0,0,5.57774,0.895548,-0.999747,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,48,322,0.500876,0,0,5.57774,0.895548,-0.999747,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,48,342,0.52089,0,0,5.57023,0.887045,-0.999728,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,48,362,0.540871,0,0,5.57085,0.883218,-0.999714,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,48,382,0.560884,0,0,5.5753,0.889171,-0.999709,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,48,402,0.580878,0,0,5.5753,0.889171,-0.999709,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,48,422,0.600888,0,0,5.57166,0.89209,-0.999718,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,442,0.620878,0,0,5.57166,0.89209,-0.999718,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,462,0.640886,0,0,5.57916,0.894725,-0.999706,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,482,0.660872,0,0,5.57916,0.894725,-0.999706,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,502,0.680896,0,0,5.58037,0.900825,-0.999713,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,522,0.700883,0,0,5.58037,0.900825,-0.999713,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,542,0.720879,0,0,5.58037,0.900825,-0.999713,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,562,0.740884,0,0,5.57933,0.899047,-0.999703,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,582,0.760882,0,0,5.57933,0.899047,-0.999703,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,48,602,0.78088,0,0,5.56827,0.891055,-0.999636,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,48,622,0.800879,0,0,5.56827,0.891055,-0.999636,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,642,0.82088,0,0,5.56824,0.883001,-0.999631,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,662,0.840883,0,0,5.56824,0.883001,-0.999631,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,682,0.860873,0,0,5.54938,0.897905,-0.999619,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,702,0.880877,0,0,5.54938,0.897905,-0.999619,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,722,0.900881,0,0,5.54798,0.908493,-0.999644,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,743,0.920885,0,0,5.54798,0.908493,-0.999644,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,762,0.940881,0,0,5.55443,0.928128,-0.999647,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,783,0.960889,0,0,5.55443,0.928128,-0.999647,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,802,0.980882,0,0,5.56572,0.933402,-0.999682,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,823,1.00089,0,0,5.56572,0.933402,-0.999682,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,842,1.02088,0,0,5.57459,0.94555,-0.999746,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,863,1.04088,0,0,5.57459,0.94555,-0.999746,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,882,1.06088,0,0,5.57459,0.94555,-0.999746,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,903,1.08089,0,0,5.58894,0.962366,-0.999833,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,923,1.10089,0,0,5.58894,0.962366,-0.999833,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,942,1.12088,0,0,5.59246,0.972908,-0.999927,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,962,1.14088,0,0,5.59246,0.972908,-0.999927,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,48,983,1.16089,0,0,5.59645,0.820257,-1.00021,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,49,002,1.18089,0,0,5.59645,0.820257,-1.00021,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,49,023,1.20089,0,0,5.60639,0.720343,-1.00052,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,49,042,1.22088,0,0,5.60639,0.720343,-1.00052,0.286479,-0.114592,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,49,063,1.24088,0,0,5.59316,0.750816,-1.00038,0.286479,-0.0572958,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,49,082,1.26087,0,0,5.59134,0.775189,-1.00025,0.286479,-0.0572958,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,49,102,1.28087,0,0,5.58538,0.795841,-1.00011,0.286479,-0.0572958,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,49,122,1.30087,0,0,5.58538,0.795841,-1.00011,0.286479,-0.0572958,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,49,142,1.32088,0,0,5.56877,0.835892,-0.999936,0.286479,-0.0572958,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,49,162,1.34088,0,0,5.56877,0.835892,-0.999936,0.286479,-0.0572958,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,49,182,1.36088,0,0,5.5693,0.877532,-0.999752,0.286479,-0.0572958,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,49,202,1.38088,0,0,5.5693,0.877532,-0.999752,0.286479,-0.0572958,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,49,223,1.4009,0,0,5.5693,0.877532,-0.999752,0.286479,-0.0572958,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,49,243,1.42088,0,0,5.5817,0.78773,-1.00005,0.286479,-0.0572958,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,49,262,1.44088,0,0,5.5817,0.78773,-1.00005,0.286479,-0.0572958,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,49,282,1.46088,0,0,5.56083,0.82355,-0.99985,0.286479,-0.0572958,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,49,302,1.48088,0,0,5.5554,0.842986,-0.999711,0.286479,-0.0572958,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,49,322,1.50088,0,0,5.5554,0.842986,-0.999711,0.286479,-0.0572958,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,49,343,1.52091,0,0,5.55186,0.857065,-0.999646,0.286479,-0.0572958,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,49,362,1.54088,0,0,5.55186,0.857065,-0.999646,0.286479,-0.0572958,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,49,382,1.56089,0,0,5.55186,0.857065,-0.999646,0.286479,-0.0572958,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,49,402,1.58089,0,0,5.5518,0.884689,-0.999613,0.286479,-0.0572958,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,49,423,1.6009,0,0,5.5518,0.884689,-0.999613,0.286479,-0.0572958,10.2559,0,0,0,1.39067e-309
2023,11,18,16,58,49,443,1.62089,0,0,5.57287,0.721704,-1.0001,0.286479,-0.114592,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,49,462,1.64089,0,0,5.56793,0.743188,-1.00003,0.286479,-0.0572958,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,49,482,1.66088,0,0,5.56654,0.762914,-0.999975,0.286479,-0.0572958,10.3132,0,0,0,1.39067e-309
2023,11,18,16,58,49,502,1.68088,0,0,5.56654,0.762914,-0.999975,0.286479,-0.0572958,10.3132,0,0,0,1.39067e-309
