Year,Month,Day,Hour,Minute,Second,Millisecond,taskTime,state,stateNumber,posENU.x,posENU.y,posENU.z,rpyDeg.x,rpyDeg.y,rpyDeg.z,desiredPoint.x,desiredPoint.y,desiredPoint.z,desiredYawDeg
2023,12,06,16,29,00,606,5.34058e-05,0,0,10.4465,9.4756,0.0054205,-0.40107,-0.114592,177.273,0,0,0,1.39066e-309
2023,12,06,16,29,00,606,0.00130033,0,0,10.4448,9.4804,0.00523227,-0.229183,-0.114592,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,00,627,0.0213642,0,0,10.4448,9.4804,0.00523227,-0.229183,-0.114592,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,00,647,0.0413775,0,0,10.4476,9.4768,0.00531431,-0.229183,-0.114592,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,00,667,0.061363,0,0,10.4476,9.4768,0.00531431,-0.229183,-0.114592,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,00,687,0.0813708,0,0,10.4597,9.47585,0.00531283,-0.229183,-0.114592,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,00,707,0.101347,0,0,10.4597,9.47585,0.00531283,-0.229183,-0.114592,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,00,727,0.121368,0,0,10.4544,9.46956,0.00542315,-0.229183,-0.114592,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,00,747,0.141366,0,0,10.4525,9.45836,0.00541219,-0.229183,-0.114592,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,00,767,0.161365,0,0,10.4584,9.44753,0.00539323,-0.229183,-0.114592,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,00,787,0.181366,0,0,10.4584,9.44753,0.00539323,-0.286479,-0.114592,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,00,807,0.201365,0,0,10.4651,9.44331,0.00544313,-0.286479,-0.114592,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,00,827,0.22138,0,0,10.4651,9.44331,0.00544313,-0.286479,-0.171887,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,00,847,0.241362,0,0,10.4677,9.4418,0.00543199,-0.286479,-0.171887,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,00,867,0.261361,0,0,10.4677,9.4418,0.00543199,-0.286479,-0.171887,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,00,887,0.281366,0,0,10.4677,9.4418,0.00543199,-0.286479,-0.114592,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,00,907,0.301361,0,0,10.4701,9.44372,0.00546347,-0.286479,-0.171887,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,00,927,0.322036,0,0,10.4701,9.44372,0.00546347,-0.229183,-0.171887,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,00,947,0.341363,0,0,10.4741,9.44533,0.0054008,-0.286479,-0.171887,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,00,967,0.361555,0,0,10.4796,9.44415,0.00535382,-0.286479,-0.171887,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,00,987,0.381369,0,0,10.4851,9.44466,0.00535961,-0.286479,-0.171887,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,01,007,0.401372,0,0,10.4851,9.44466,0.00535961,-0.286479,-0.171887,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,01,027,0.421363,0,0,10.4849,9.45278,0.00536944,-0.286479,-0.171887,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,01,047,0.44137,0,0,10.4849,9.45278,0.00536944,-0.286479,-0.171887,177.903,0,0,0,1.39066e-309
2023,12,06,16,29,01,067,0.461363,0,0,10.4751,9.45086,0.00536828,-0.286479,-0.171887,177.903,0,0,0,1.39066e-309
2023,12,06,16,29,01,087,0.481364,0,0,10.4751,9.45086,0.00536828,-0.286479,-0.171887,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,01,107,0.501363,0,0,10.4305,9.51957,0.00488821,-0.286479,-0.171887,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,01,127,0.521373,0,0,10.4305,9.51957,0.00488821,-0.286479,-0.171887,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,01,147,0.541365,0,0,10.4305,9.51957,0.00488821,-0.286479,-0.171887,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,01,167,0.561376,0,0,10.4381,9.50069,0.00509464,-0.286479,-0.171887,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,01,187,0.581359,0,0,10.4381,9.50069,0.00509464,-0.286479,-0.171887,177.903,0,0,0,1.39066e-309
2023,12,06,16,29,01,207,0.601511,0,0,10.4499,9.4874,0.00514382,-0.286479,-0.114592,177.903,0,0,0,1.39066e-309
2023,12,06,16,29,01,227,0.621359,0,0,10.4479,9.47798,0.00516511,-0.286479,-0.171887,177.903,0,0,0,1.39066e-309
2023,12,06,16,29,01,247,0.641376,0,0,10.4411,9.47353,0.00521424,-0.286479,-0.171887,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,01,267,0.661368,0,0,10.4411,9.47353,0.00521424,-0.286479,-0.171887,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,01,287,0.681372,0,0,10.445,9.46937,0.00528743,-0.286479,-0.171887,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,01,307,0.701365,0,0,10.445,9.46937,0.00528743,-0.286479,-0.171887,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,01,327,0.721374,0,0,10.4,9.52631,0.00491908,-0.286479,-0.171887,177.903,0,0,0,1.39066e-309
2023,12,06,16,29,01,347,0.741369,0,0,10.4,9.52631,0.00491908,-0.286479,-0.171887,177.903,0,0,0,1.39066e-309
2023,12,06,16,29,01,367,0.761383,0,0,10.4095,9.50129,0.00505301,-0.286479,-0.114592,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,01,387,0.781365,0,0,10.4095,9.50129,0.00505301,-0.286479,-0.114592,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,01,407,0.801363,0,0,10.4095,9.50129,0.00505301,-0.286479,-0.114592,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,01,427,0.82136,0,0,10.4296,9.48426,0.00511737,-0.286479,-0.114592,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,01,447,0.841372,0,0,10.4296,9.48426,0.00511737,-0.286479,-0.114592,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,01,467,0.861362,0,0,10.4367,9.45606,0.00525399,-0.286479,-0.114592,177.903,0,0,0,1.39066e-309
2023,12,06,16,29,01,487,0.881632,0,0,10.4367,9.45606,0.00525399,-0.286479,-0.114592,177.903,0,0,0,1.39066e-309
2023,12,06,16,29,01,507,0.901366,0,0,10.4322,9.46118,0.00537051,-0.286479,-0.114592,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,01,527,0.921352,0,0,10.4366,9.45676,0.00539381,-0.286479,-0.114592,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,01,547,0.94137,0,0,10.4387,9.44621,0.00537084,-0.286479,-0.114592,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,01,567,0.961386,0,0,10.4387,9.44621,0.00537084,-0.286479,-0.114592,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,01,587,0.981372,0,0,10.4318,9.45222,0.00539232,-0.286479,-0.114592,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,01,607,1.00138,0,0,10.4318,9.45222,0.00539232,-0.286479,-0.114592,177.961,0,0,0,1.39066e-309
2023,12,06,16,29,01,627,1.02136,0,0,10.4377,9.45501,0.00544532,-0.286479,-0.114592,177.961,0,0,0,1.39066e-309
