Year,Month,Day,Hour,Minute,Second,Millisecond,taskTime,state,stateNumber,posENU.x,posENU.y,posENU.z,rpyDeg.x,rpyDeg.y,rpyDeg.z,desiredPoint.x,desiredPoint.y,desiredPoint.z
2023,11,02,17,34,36,527,0.301158,0,0,-0.481095,0.326457,0.1528,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,36,547,0.32116,0,0,-0.481095,0.326457,0.1528,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,36,567,0.34115,0,0,-0.466117,0.344716,0.15432,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,36,589,0.362787,0,0,-0.466117,0.344716,0.15432,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,36,607,0.381158,0,0,-0.466117,0.344716,0.15432,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,36,627,0.401163,0,0,-0.43099,0.383953,0.1532,-0.229183,1.48969,273.129,0,0,0
2023,11,02,17,34,36,647,0.421154,0,0,-0.43099,0.383953,0.1532,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,36,667,0.441166,0,0,-0.420437,0.360427,0.14892,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,36,687,0.461159,0,0,-0.420437,0.360427,0.14892,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,36,707,0.481163,0,0,-0.391648,0.411318,0.14884,-0.229183,1.48969,273.129,0,0,0
2023,11,02,17,34,36,727,0.50117,0,0,-0.397198,0.404128,0.14498,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,36,747,0.52116,0,0,-0.362033,0.441524,0.14356,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,36,767,0.541158,0,0,-0.362033,0.441524,0.14356,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,36,790,0.563555,0,0,-0.383476,0.427809,0.14452,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,36,807,0.581157,0,0,-0.383476,0.427809,0.14452,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,36,827,0.601166,0,0,-0.384155,0.427576,0.14422,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,36,847,0.621155,0,0,-0.384155,0.427576,0.14422,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,36,867,0.641175,0,0,-0.37159,0.418616,0.14468,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,36,887,0.661156,0,0,-0.361744,0.428098,0.1474,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,36,907,0.68116,0,0,-0.358337,0.417502,0.1492,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,36,927,0.701175,0,0,-0.358337,0.417502,0.1492,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,36,947,0.721159,0,0,-0.376914,0.411819,0.14514,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,36,967,0.741144,0,0,-0.376914,0.411819,0.14514,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,36,987,0.761153,0,0,-0.361519,0.409061,0.15314,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,007,0.78115,0,0,-0.361519,0.409061,0.15314,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,027,0.801154,0,0,-0.333217,0.453509,0.1484,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,047,0.821155,0,0,-0.358964,0.43032,0.15238,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,067,0.841159,0,0,-0.347343,0.444553,0.14982,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,087,0.861153,0,0,-0.347343,0.444553,0.14982,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,107,0.881149,0,0,-0.369778,0.416479,0.14946,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,127,0.90116,0,0,-0.369778,0.416479,0.14946,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,147,0.921165,0,0,-0.42001,0.374395,0.14686,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,167,0.941151,0,0,-0.42001,0.374395,0.14686,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,187,0.96115,0,0,-0.43966,0.368754,0.14668,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,207,0.981161,0,0,-0.45469,0.347355,0.146,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,227,1.00116,0,0,-0.483993,0.305267,0.14468,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,247,1.02116,0,0,-0.483993,0.305267,0.14468,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,267,1.04117,0,0,-0.558919,0.236584,0.14432,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,287,1.06116,0,0,-0.558919,0.236584,0.14432,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,307,1.08122,0,0,-0.53495,0.285377,0.14362,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,327,1.10116,0,0,-0.53495,0.285377,0.14362,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,347,1.12116,0,0,-0.548163,0.276917,0.14464,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,367,1.14115,0,0,-0.548163,0.276917,0.14464,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,387,1.16115,0,0,-0.548163,0.276917,0.14464,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,407,1.18117,0,0,-0.572939,0.246522,0.1446,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,427,1.20116,0,0,-0.572939,0.246522,0.1446,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,447,1.22116,0,0,-0.553334,0.29974,0.14654,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,467,1.24115,0,0,-0.55077,0.282696,0.14654,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,487,1.26115,0,0,-0.511877,0.349131,0.14634,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,507,1.28117,0,0,-0.511877,0.349131,0.14634,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,527,1.30116,0,0,-0.477285,0.368725,0.14764,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,547,1.32116,0,0,-0.477285,0.368725,0.14764,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,567,1.34115,0,0,-0.448482,0.385503,0.14708,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,587,1.36117,0,0,-0.448482,0.385503,0.14708,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,607,1.38116,0,0,-0.437631,0.378968,0.1472,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,628,1.40116,0,0,-0.437631,0.378968,0.1472,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,647,1.42116,0,0,-0.437631,0.378968,0.1472,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,667,1.44116,0,0,-0.447791,0.337461,0.14482,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,687,1.46116,0,0,-0.447791,0.337461,0.14482,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,707,1.48116,0,0,-0.439775,0.375739,0.14288,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,727,1.50116,0,0,-0.439775,0.375739,0.14288,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,748,1.52123,0,0,-0.398781,0.411964,0.13934,-0.229183,1.48969,273.129,0,0,0
2023,11,02,17,34,37,767,1.54116,0,0,-0.407298,0.376667,0.14068,-0.229183,1.48969,273.129,0,0,0
2023,11,02,17,34,37,787,1.56117,0,0,-0.408112,0.385388,0.1403,-0.229183,1.48969,273.129,0,0,0
2023,11,02,17,34,37,807,1.58115,0,0,-0.408112,0.385388,0.1403,-0.229183,1.48969,273.129,0,0,0
2023,11,02,17,34,37,827,1.60117,0,0,-0.43227,0.390162,0.14082,-0.229183,1.48969,273.129,0,0,0
2023,11,02,17,34,37,847,1.62115,0,0,-0.43227,0.390162,0.14082,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,37,867,1.64117,0,0,-0.45147,0.352562,0.1407,-0.286479,1.54699,273.129,0,0,0
2023,11,02,17,34,37,887,1.66116,0,0,-0.45147,0.352562,0.1407,-0.286479,1.54699,273.129,0,0,0
2023,11,02,17,34,37,907,1.68116,0,0,-0.428162,0.373591,0.1414,-0.286479,1.54699,273.129,0,0,0
2023,11,02,17,34,37,927,1.70114,0,0,-0.428162,0.373591,0.1414,-0.286479,1.54699,273.129,0,0,0
2023,11,02,17,34,37,947,1.72116,0,0,-0.484809,0.297815,0.14058,-0.286479,1.54699,273.129,0,0,0
2023,11,02,17,34,37,967,1.74115,0,0,-0.484809,0.297815,0.14058,-0.286479,1.54699,273.129,0,0,0
2023,11,02,17,34,37,987,1.76115,0,0,-0.484809,0.297815,0.14058,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,007,1.78115,0,0,-0.490815,0.324375,0.14338,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,027,1.80117,0,0,-0.490815,0.324375,0.14338,-0.286479,1.54699,273.129,0,0,0
2023,11,02,17,34,38,047,1.82116,0,0,-0.508433,0.325922,0.14298,-0.286479,1.54699,273.129,0,0,0
2023,11,02,17,34,38,067,1.84118,0,0,-0.508433,0.325922,0.14298,-0.286479,1.54699,273.129,0,0,0
2023,11,02,17,34,38,087,1.86116,0,0,-0.517432,0.313082,0.14442,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,107,1.88116,0,0,-0.483858,0.304624,0.14462,-0.286479,1.54699,273.129,0,0,0
2023,11,02,17,34,38,127,1.90116,0,0,-0.500654,0.319795,0.14544,-0.286479,1.54699,273.129,0,0,0
2023,11,02,17,34,38,150,1.92374,0,0,-0.500654,0.319795,0.14544,-0.286479,1.54699,273.129,0,0,0
2023,11,02,17,34,38,167,1.94115,0,0,-0.495856,0.323106,0.14658,-0.286479,1.54699,273.129,0,0,0
2023,11,02,17,34,38,187,1.96117,0,0,-0.495856,0.323106,0.14658,-0.286479,1.54699,273.129,0,0,0
2023,11,02,17,34,38,207,1.98115,0,0,-0.46769,0.324793,0.14614,-0.286479,1.54699,273.129,0,0,0
2023,11,02,17,34,38,230,2.00116,0,0,-0.46769,0.324793,0.14614,-0.286479,1.54699,273.129,0,0,0
2023,11,02,17,34,38,247,2.02115,0,0,-0.410379,0.420576,0.14662,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,267,2.04118,0,0,-0.410379,0.420576,0.14662,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,287,2.06115,0,0,-0.403476,0.366287,0.14482,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,311,2.08124,0,0,-0.403476,0.366287,0.14482,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,327,2.10115,0,0,-0.404514,0.365834,0.1436,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,38,347,2.12116,0,0,-0.404514,0.365834,0.1436,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,38,367,2.14116,0,0,-0.404514,0.365834,0.1436,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,38,387,2.16116,0,0,-0.438722,0.357311,0.14142,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,38,407,2.18116,0,0,-0.438722,0.357311,0.14142,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,38,427,2.20116,0,0,-0.46526,0.331899,0.13902,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,38,447,2.22115,0,0,-0.46526,0.331899,0.13902,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,467,2.24118,0,0,-0.49205,0.30572,0.13984,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,38,487,2.26117,0,0,-0.508979,0.29714,0.13982,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,507,2.28116,0,0,-0.480629,0.348991,0.14036,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,527,2.30116,0,0,-0.480629,0.348991,0.14036,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,38,547,2.32117,0,0,-0.514808,0.287669,0.1392,-0.229183,1.48969,273.186,0,0,0
2023,11,02,17,34,38,567,2.34116,0,0,-0.514808,0.287669,0.1392,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,38,587,2.36115,0,0,-0.531188,0.26963,0.14188,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,38,607,2.38115,0,0,-0.531188,0.26963,0.14188,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,38,627,2.40115,0,0,-0.543205,0.270651,0.14324,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,647,2.42114,0,0,-0.543205,0.270651,0.14324,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,667,2.44115,0,0,-0.505147,0.305795,0.14396,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,687,2.46114,0,0,-0.505147,0.305795,0.14396,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,707,2.48115,0,0,-0.505147,0.305795,0.14396,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,727,2.50114,0,0,-0.54246,0.273854,0.1436,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,747,2.52115,0,0,-0.54246,0.273854,0.1436,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,767,2.54114,0,0,-0.494006,0.345027,0.14454,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,787,2.56116,0,0,-0.463735,0.372505,0.14324,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,807,2.58115,0,0,-0.457906,0.362144,0.14454,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,827,2.60115,0,0,-0.457906,0.362144,0.14454,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,847,2.62115,0,0,-0.457919,0.370233,0.14162,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,867,2.64116,0,0,-0.457919,0.370233,0.14162,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,887,2.66114,0,0,-0.502729,0.30167,0.14142,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,907,2.68116,0,0,-0.502729,0.30167,0.14142,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,927,2.70115,0,0,-0.502729,0.30167,0.14142,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,947,2.72115,0,0,-0.502484,0.312066,0.1413,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,967,2.74116,0,0,-0.502484,0.312066,0.1413,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,38,987,2.76117,0,0,-0.573404,0.217008,0.13906,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,39,007,2.78116,0,0,-0.573404,0.217008,0.13906,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,39,027,2.80117,0,0,-0.607253,0.189087,0.13778,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,39,047,2.82116,0,0,-0.543451,0.268076,0.13922,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,39,067,2.84117,0,0,-0.546584,0.256183,0.14,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,39,087,2.86116,0,0,-0.546584,0.256183,0.14,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,39,107,2.88115,0,0,-0.488266,0.300329,0.14134,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,127,2.90117,0,0,-0.488266,0.300329,0.14134,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,39,147,2.92115,0,0,-0.528082,0.254396,0.14204,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,39,167,2.94116,0,0,-0.528082,0.254396,0.14204,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,39,187,2.96116,0,0,-0.547285,0.233047,0.14356,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,39,207,2.98116,0,0,-0.547285,0.233047,0.14356,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,39,227,3.00118,0,0,-0.575974,0.205637,0.14406,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,39,247,3.02117,0,0,-0.575974,0.205637,0.14406,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,39,267,3.04115,0,0,-0.575974,0.205637,0.14406,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,39,288,3.0617,0,0,-0.561595,0.24166,0.14382,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,39,307,3.08116,0,0,-0.561595,0.24166,0.14382,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,39,327,3.10116,0,0,-0.500707,0.295758,0.14386,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,39,347,3.12116,0,0,-0.467555,0.329727,0.14466,-0.286479,1.48969,273.129,0,0,0
2023,11,02,17,34,39,367,3.14117,0,0,-0.428061,0.360549,0.1448,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,387,3.16116,0,0,-0.428061,0.360549,0.1448,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,407,3.18115,0,0,-0.400375,0.386299,0.14406,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,427,3.20115,0,0,-0.400375,0.386299,0.14406,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,447,3.22111,0,0,-0.425547,0.323998,0.14446,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,467,3.24117,0,0,-0.425547,0.323998,0.14446,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,487,3.26115,0,0,-0.477244,0.310648,0.1449,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,507,3.28117,0,0,-0.477244,0.310648,0.1449,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,527,3.30115,0,0,-0.477244,0.310648,0.1449,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,550,3.32117,0,0,-0.485855,0.28823,0.14174,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,567,3.34116,0,0,-0.485855,0.28823,0.14174,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,587,3.36116,0,0,-0.427669,0.358999,0.14112,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,607,3.38116,0,0,-0.427669,0.358999,0.14112,-0.286479,1.43239,273.129,0,0,0
2023,11,02,17,34,39,627,3.40116,0,0,-0.431532,0.366102,0.13938,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,647,3.42116,0,0,-0.431304,0.363661,0.13888,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,670,3.44373,0,0,-0.413334,0.361696,0.13868,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,687,3.46115,0,0,-0.413334,0.361696,0.13868,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,707,3.48116,0,0,-0.407514,0.369095,0.13982,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,727,3.50115,0,0,-0.407514,0.369095,0.13982,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,747,3.52116,0,0,-0.443809,0.331912,0.14656,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,767,3.54115,0,0,-0.443809,0.331912,0.14656,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,787,3.56116,0,0,-0.394851,0.384839,0.14692,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,807,3.58116,0,0,-0.394851,0.384839,0.14692,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,827,3.60118,0,0,-0.392135,0.378446,0.14672,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,847,3.62116,0,0,-0.392135,0.378446,0.14672,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,867,3.64116,0,0,-0.392135,0.378446,0.14672,-0.286479,1.43239,273.186,0,0,0
2023,11,02,17,34,39,887,3.66116,0,0,-0.395094,0.399737,0.14934,-0.343775,1.43239,273.186,0,0,0
2023,11,02,17,34,39,908,3.68116,0,0,-0.395094,0.399737,0.14934,-0.343775,1.43239,273.186,0,0,0
2023,11,02,17,34,39,927,3.70116,0,0,-0.360375,0.412572,0.14962,-0.343775,1.48969,273.186,0,0,0
2023,11,02,17,34,39,947,3.72116,0,0,-0.370174,0.375323,0.14948,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,39,967,3.74116,0,0,-0.36641,0.396709,0.14916,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,39,987,3.76117,0,0,-0.36641,0.396709,0.14916,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,007,3.78115,0,0,-0.404808,0.346093,0.1481,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,028,3.80115,0,0,-0.404808,0.346093,0.1481,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,047,3.82114,0,0,-0.470153,0.258796,0.14596,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,067,3.84114,0,0,-0.470153,0.258796,0.14596,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,087,3.86115,0,0,-0.515376,0.238184,0.14736,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,107,3.88116,0,0,-0.515376,0.238184,0.14736,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,127,3.90115,0,0,-0.575273,0.190627,0.1473,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,147,3.92115,0,0,-0.575273,0.190627,0.1473,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,167,3.94115,0,0,-0.575273,0.190627,0.1473,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,187,3.96114,0,0,-0.614017,0.186467,0.14892,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,207,3.98115,0,0,-0.614017,0.186467,0.14892,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,227,4.00115,0,0,-0.605869,0.205204,0.15,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,247,4.02114,0,0,-0.605869,0.205204,0.15,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,267,4.04114,0,0,-0.62332,0.191152,0.15022,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,287,4.06114,0,0,-0.610631,0.190083,0.1489,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,307,4.08115,0,0,-0.609357,0.210816,0.14972,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,327,4.10116,0,0,-0.609357,0.210816,0.14972,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,347,4.12116,0,0,-0.581824,0.238088,0.14898,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,367,4.14114,0,0,-0.581824,0.238088,0.14898,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,387,4.16115,0,0,-0.531857,0.266651,0.14758,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,407,4.18114,0,0,-0.531857,0.266651,0.14758,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,427,4.20114,0,0,-0.543849,0.238361,0.1436,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,447,4.22114,0,0,-0.514214,0.278745,0.1442,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,467,4.24116,0,0,-0.492862,0.299152,0.14482,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,487,4.26116,0,0,-0.492862,0.299152,0.14482,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,507,4.28116,0,0,-0.48817,0.280327,0.14104,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,527,4.30114,0,0,-0.48817,0.280327,0.14104,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,548,4.32115,0,0,-0.460403,0.338759,0.14086,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,567,4.34114,0,0,-0.460403,0.338759,0.14086,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,587,4.36115,0,0,-0.425602,0.362334,0.14374,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,607,4.38115,0,0,-0.425602,0.362334,0.14374,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,627,4.40114,0,0,-0.399648,0.369753,0.1444,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,647,4.42115,0,0,-0.399648,0.369753,0.1444,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,667,4.44116,0,0,-0.399648,0.369753,0.1444,-0.286479,1.48969,273.186,0,0,0
2023,11,02,17,34,40,687,4.46115,0,0,-0.381115,0.364783,0.14648,-0.343775,1.48969,273.186,0,0,0
