Year,Month,Day,Hour,Minute,Second,Millisecond,taskTime,state,stateNumber,posENU.x,posENU.y,posENU.z,rpyDeg.x,rpyDeg.y,rpyDeg.z,desiredPoint.x,desiredPoint.y,desiredPoint.z,desiredYawDeg
2023,11,30,11,42,36,724,1.62125e-05,0,0,-9.96902,1.36858,-0.000147318,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,36,725,0.000464201,0,0,-9.94283,1.53132,-0.00013335,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,36,745,0.0205274,0,0,-9.94283,1.53132,-0.00013335,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,36,765,0.0405471,0,0,-9.94283,1.53132,-0.00013335,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,36,785,0.0605359,0,0,-9.94163,1.52658,-0.000133115,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,36,805,0.0805314,0,0,-9.94163,1.52658,-0.000133115,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,36,825,0.100529,0,0,-9.95059,1.53209,-0.000138141,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,36,845,0.120533,0,0,-9.95244,1.53301,-0.000138768,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,36,865,0.140528,0,0,-9.95314,1.53363,-0.000139405,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,36,885,0.160531,0,0,-9.95314,1.53363,-0.000139405,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,36,905,0.180526,0,0,-9.95513,1.53227,-0.000139704,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,36,925,0.200524,0,0,-9.95513,1.53227,-0.000139704,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,36,945,0.220526,0,0,-9.9558,1.53251,-0.000137509,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,36,965,0.240521,0,0,-9.9558,1.53251,-0.000137509,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,36,985,0.260523,0,0,-9.9558,1.53251,-0.000137509,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,005,0.28054,0,0,-9.95521,1.53847,-0.000137928,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,025,0.30053,0,0,-9.95521,1.53847,-0.000137928,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,045,0.320539,0,0,-9.95951,1.54121,-0.000137866,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,065,0.340534,0,0,-9.95951,1.54121,-0.000137866,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,085,0.360529,0,0,-9.95782,1.53504,-0.000134195,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,105,0.380529,0,0,-9.95675,1.53033,-0.000135497,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,125,0.400524,0,0,-9.95153,1.52873,-0.000135023,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,145,0.420526,0,0,-9.95153,1.52873,-0.000135023,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,165,0.440528,0,0,-9.94304,1.51291,-0.000134172,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,185,0.460522,0,0,-9.94304,1.51291,-0.000134172,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,205,0.480524,0,0,-9.93953,1.49564,-0.000133028,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,225,0.500528,0,0,-9.93953,1.49564,-0.000133028,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,245,0.520526,0,0,-9.94353,1.50979,-0.000133379,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,265,0.540526,0,0,-9.94353,1.50979,-0.000133379,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,285,0.560533,0,0,-9.94353,1.50979,-0.000133379,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,305,0.580536,0,0,-9.94445,1.49456,-0.000135168,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,325,0.600532,0,0,-9.94445,1.49456,-0.000135168,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,345,0.620538,0,0,-9.942,1.51373,-0.000133844,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,365,0.640527,0,0,-9.942,1.51373,-0.000133844,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,385,0.660527,0,0,-9.94295,1.50014,-0.000135014,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,405,0.680523,0,0,-9.94304,1.48466,-0.000134206,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,425,0.700529,0,0,-9.94509,1.46901,-0.000135407,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,445,0.720527,0,0,-9.94509,1.46901,-0.000135407,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,465,0.74053,0,0,-9.95129,1.4735,-0.000136158,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,485,0.760531,0,0,-9.95129,1.4735,-0.000136158,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,505,0.78055,0,0,-9.95527,1.471,-0.00013558,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,526,0.800538,0,0,-9.95527,1.471,-0.00013558,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,545,0.820532,0,0,-9.95527,1.471,-0.00013558,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,565,0.840533,0,0,-9.96054,1.47061,-0.000137099,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,585,0.860531,0,0,-9.96054,1.47061,-0.000137099,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,605,0.880527,0,0,-9.95677,1.45954,-0.000134377,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,625,0.900528,0,0,-9.94801,1.45664,-0.000133678,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,645,0.920528,0,0,-9.95241,1.47005,-0.000134094,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,665,0.940524,0,0,-9.95241,1.47005,-0.000134094,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,685,0.960526,0,0,-9.9525,1.45479,-0.000135104,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,705,0.980528,0,0,-9.9525,1.45479,-0.000135104,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,725,1.00053,0,0,-9.95016,1.45436,-0.000137108,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,745,1.02053,0,0,-9.95016,1.45436,-0.000137108,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,765,1.04053,0,0,-9.94635,1.43806,-0.000135608,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,785,1.06053,0,0,-9.94635,1.43806,-0.000135608,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,805,1.08053,0,0,-9.94903,1.44497,-0.000138337,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,825,1.10053,0,0,-9.94903,1.44497,-0.000138337,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,845,1.12053,0,0,-9.94903,1.44497,-0.000138337,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,865,1.14053,0,0,-9.94653,1.42937,-0.000137977,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,885,1.16065,0,0,-9.94653,1.42937,-0.000137977,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,905,1.18053,0,0,-9.95472,1.44256,-0.000139896,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,925,1.20053,0,0,-9.95472,1.44256,-0.000139896,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,945,1.22053,0,0,-9.94364,1.42919,-0.000134398,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,965,1.24052,0,0,-9.9379,1.41983,-0.000132408,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,37,985,1.26053,0,0,-9.94462,1.43548,-0.000132418,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,38,005,1.28053,0,0,-9.94462,1.43548,-0.000132418,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,38,025,1.30051,0,0,-9.94691,1.43277,-0.000132371,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,38,045,1.32053,0,0,-9.94691,1.43277,-0.000132371,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,38,065,1.34053,0,0,-9.95051,1.45755,-0.000133576,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,38,085,1.36053,0,0,-9.95051,1.45755,-0.000133576,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,38,105,1.38051,0,0,-9.95051,1.45755,-0.000133576,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,38,125,1.40053,0,0,-9.95445,1.48123,-0.000134098,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,38,145,1.42054,0,0,-9.95445,1.48123,-0.000134098,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,38,165,1.44053,0,0,-9.95573,1.48869,-0.000133721,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,38,185,1.46053,0,0,-9.95573,1.48869,-0.000133721,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,38,205,1.48053,0,0,-9.95729,1.49524,-0.000132988,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,38,225,1.50053,0,0,-9.95697,1.48998,-0.000130656,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,38,245,1.52053,0,0,-9.95262,1.48071,-0.000130454,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,38,265,1.54053,0,0,-9.95262,1.48071,-0.000130454,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,38,285,1.56053,0,0,-9.95632,1.50319,-0.000131655,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,38,305,1.58053,0,0,-9.95632,1.50319,-0.000131655,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,38,325,1.60053,0,0,-9.94679,1.53487,-0.000126581,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,38,345,1.62053,0,0,-9.94679,1.53487,-0.000126581,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,38,365,1.64053,0,0,-9.93229,1.56522,-0.000121208,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,38,385,1.66053,0,0,-9.93229,1.56522,-0.000121208,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,38,405,1.68053,0,0,-9.93229,1.56522,-0.000121208,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,38,425,1.70053,0,0,-9.91499,1.61293,-0.000110959,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,38,445,1.72054,0,0,-9.91499,1.61293,-0.000110959,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,38,465,1.74053,0,0,-9.90027,1.70087,-0.000105493,0,0,0,0,0,0,1.39066e-309
2023,11,30,11,42,38,485,1.76053,0,0,-9.90027,1.70087,-0.000105493,0,0,0,0,0,0,1.39066e-309
