Year,Month,Day,Hour,Minute,Second,Millisecond,taskTime,state,stateNumber,posENU.x,posENU.y,posENU.z,rpyDeg.x,rpyDeg.y,rpyDeg.z,desiredPoint.x,desiredPoint.y,desiredPoint.z,desiredYawDeg
2023,11,30,16,58,41,727,1.57356e-05,0,0,-9.4507,1.59821,-0.00015232,0.458366,1.43239,176.929,0,0,0,1.39066e-309
2023,11,30,16,58,41,728,0.000565052,0,0,-9.45334,1.64706,-0.000145613,0.343775,1.43239,177.044,0,0,0,1.39066e-309
2023,11,30,16,58,41,748,0.0206308,0,0,-9.45334,1.64706,-0.000145613,0.343775,1.43239,177.044,0,0,0,1.39066e-309
2023,11,30,16,58,41,768,0.0406344,0,0,-9.45334,1.64706,-0.000145613,0.343775,1.48969,177.044,0,0,0,1.39066e-309
2023,11,30,16,58,41,788,0.0606308,0,0,-9.45095,1.66009,-0.000146376,0.343775,1.48969,177.044,0,0,0,1.39066e-309
2023,11,30,16,58,41,808,0.0806279,0,0,-9.45095,1.66009,-0.000146376,0.343775,1.48969,177.044,0,0,0,1.39066e-309
2023,11,30,16,58,41,828,0.100633,0,0,-9.45095,1.66009,-0.000146376,0.343775,1.48969,177.044,0,0,0,1.39066e-309
2023,11,30,16,58,41,848,0.120638,0,0,-9.45711,1.68749,-0.000147899,0.343775,1.43239,177.044,0,0,0,1.39066e-309
2023,11,30,16,58,41,868,0.140631,0,0,-9.45711,1.68749,-0.000147899,0.343775,1.43239,177.101,0,0,0,1.39066e-309
2023,11,30,16,58,41,888,0.160632,0,0,-9.45363,1.6802,-0.000145088,0.343775,1.43239,177.101,0,0,0,1.39066e-309
2023,11,30,16,58,41,908,0.180636,0,0,-9.45754,1.69226,-0.000147487,0.343775,1.43239,177.101,0,0,0,1.39066e-309
2023,11,30,16,58,41,928,0.200638,0,0,-9.45754,1.69226,-0.000147487,0.343775,1.43239,177.101,0,0,0,1.39066e-309
