Year,Month,Day,Hour,Minute,Second,Millisecond,taskTime,state,stateNumber,posENU.x,posENU.y,posENU.z,rpyDeg.x,rpyDeg.y,rpyDeg.z,desiredPoint.x,desiredPoint.y,desiredPoint.z,desiredYawDeg
2023,11,29,16,06,30,916,1.28746e-05,0,0,-9.69573,1.39245,-0.000191866,-0.0572958,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,30,916,0.00060606,0,0,-9.69518,1.3426,-0.000186849,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,30,937,0.0206704,0,0,-9.69518,1.3426,-0.000186849,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,30,957,0.0406711,0,0,-9.69518,1.3426,-0.000186849,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,30,977,0.0606737,0,0,-9.69191,1.34477,-0.000189356,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,30,997,0.0806684,0,0,-9.69191,1.34477,-0.000189356,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,017,0.100676,0,0,-9.69191,1.34477,-0.000189356,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,037,0.120672,0,0,-9.69838,1.36376,-0.000189064,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,057,0.140672,0,0,-9.69838,1.36376,-0.000189064,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,077,0.160671,0,0,-9.69979,1.35693,-0.000185049,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,097,0.180672,0,0,-9.69979,1.35693,-0.000185049,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,117,0.200677,0,0,-9.70007,1.35037,-0.000183717,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,137,0.220673,0,0,-9.69186,1.33989,-0.000182074,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,157,0.240672,0,0,-9.6911,1.33616,-0.000185521,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,177,0.260672,0,0,-9.6911,1.33616,-0.000185521,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,197,0.280676,0,0,-9.69039,1.32913,-0.000188531,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,217,0.300675,0,0,-9.69039,1.32913,-0.000188531,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,237,0.32067,0,0,-9.69525,1.33562,-0.000189124,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,257,0.340672,0,0,-9.69525,1.33562,-0.000189124,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,277,0.360674,0,0,-9.69554,1.35448,-0.000191565,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,297,0.380678,0,0,-9.6951,1.3548,-0.000189354,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,317,0.400668,0,0,-9.70407,1.38004,-0.000190951,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,337,0.420709,0,0,-9.70407,1.38004,-0.000190951,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,357,0.440677,0,0,-9.69816,1.37109,-0.00019374,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,377,0.460673,0,0,-9.69816,1.37109,-0.00019374,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,397,0.480667,0,0,-9.69561,1.35632,-0.000193847,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,417,0.500667,0,0,-9.69561,1.35632,-0.000193847,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,437,0.520673,0,0,-9.69561,1.35632,-0.000193847,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,457,0.540669,0,0,-9.68835,1.3465,-0.000189122,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,477,0.560667,0,0,-9.68835,1.3465,-0.000189122,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,497,0.580669,0,0,-9.68934,1.34901,-0.000191528,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,517,0.600668,0,0,-9.68934,1.34901,-0.000191528,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,537,0.620673,0,0,-9.68944,1.37019,-0.000189108,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,557,0.64067,0,0,-9.68944,1.37019,-0.000189108,0,1.26051,176.013,0,0,0,1.39066e-309
2023,11,29,16,06,31,577,0.660671,0,0,-9.68291,1.36958,-0.000191105,0,1.26051,176.013,0,0,0,1.39066e-309
2023,11,29,16,06,31,597,0.680669,0,0,-9.68928,1.38891,-0.000193361,0,1.26051,176.013,0,0,0,1.39066e-309
2023,11,29,16,06,31,617,0.700672,0,0,-9.69349,1.39217,-0.000192959,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,637,0.720665,0,0,-9.69349,1.39217,-0.000192959,0,1.3178,176.013,0,0,0,1.39066e-309
2023,11,29,16,06,31,657,0.740668,0,0,-9.68804,1.38943,-0.000193051,0,1.3178,176.013,0,0,0,1.39066e-309
2023,11,29,16,06,31,677,0.760669,0,0,-9.68804,1.38943,-0.000193051,0,1.3178,176.013,0,0,0,1.39066e-309
2023,11,29,16,06,31,697,0.780671,0,0,-9.69015,1.37054,-0.00019432,0,1.3178,176.013,0,0,0,1.39066e-309
2023,11,29,16,06,31,717,0.800668,0,0,-9.69015,1.37054,-0.00019432,0,1.3178,176.013,0,0,0,1.39066e-309
2023,11,29,16,06,31,737,0.820667,0,0,-9.69548,1.37305,-0.000193076,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,757,0.84067,0,0,-9.69507,1.38162,-0.000192944,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,778,0.86158,0,0,-9.70018,1.38185,-0.00019366,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,797,0.880692,0,0,-9.70018,1.38185,-0.00019366,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,817,0.900732,0,0,-9.69209,1.37663,-0.000191742,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,837,0.920666,0,0,-9.69209,1.37663,-0.000191742,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,857,0.94067,0,0,-9.69486,1.38766,-0.000189822,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,877,0.96067,0,0,-9.69486,1.38766,-0.000189822,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,897,0.980669,0,0,-9.69931,1.38698,-0.000188236,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,917,1.00067,0,0,-9.69931,1.38698,-0.000188236,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,937,1.02067,0,0,-9.69931,1.38698,-0.000188236,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,957,1.04067,0,0,-9.70006,1.39278,-0.000188232,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,977,1.06067,0,0,-9.70006,1.39278,-0.000188232,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,31,997,1.08067,0,0,-9.69846,1.38591,-0.000193314,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,017,1.10067,0,0,-9.69846,1.38591,-0.000193314,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,037,1.12067,0,0,-9.70613,1.40936,-0.000197097,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,057,1.1407,0,0,-9.70613,1.40936,-0.000197097,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,077,1.16067,0,0,-9.6954,1.38996,-0.000193311,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,097,1.18067,0,0,-9.69591,1.36681,-0.000195017,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,117,1.20067,0,0,-9.69354,1.37343,-0.000195164,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,138,1.22067,0,0,-9.69354,1.37343,-0.000195164,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,157,1.24067,0,0,-9.70402,1.37576,-0.000194494,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,177,1.26067,0,0,-9.70402,1.37576,-0.000194494,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,197,1.28067,0,0,-9.6913,1.34883,-0.00019285,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,218,1.30067,0,0,-9.6913,1.34883,-0.00019285,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,237,1.32067,0,0,-9.69409,1.35182,-0.000193606,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,257,1.34067,0,0,-9.69399,1.36525,-0.000193678,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,277,1.36067,0,0,-9.69018,1.37651,-0.000194722,0,1.26051,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,297,1.38067,0,0,-9.69018,1.37651,-0.000194722,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,317,1.40067,0,0,-9.68193,1.37526,-0.000193306,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,337,1.42067,0,0,-9.68193,1.37526,-0.000193306,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,357,1.44067,0,0,-9.67882,1.37017,-0.000192014,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,377,1.46067,0,0,-9.67882,1.37017,-0.000192014,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,397,1.48067,0,0,-9.67882,1.37017,-0.000192014,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,417,1.50067,0,0,-9.68294,1.37549,-0.000194082,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,437,1.52067,0,0,-9.68294,1.37549,-0.000194082,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,457,1.54067,0,0,-9.69276,1.37027,-0.000194085,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,477,1.56067,0,0,-9.69276,1.37027,-0.000194085,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,497,1.58067,0,0,-9.68345,1.35786,-0.000195087,0,1.26051,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,517,1.60067,0,0,-9.68331,1.35362,-0.000194343,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,537,1.62067,0,0,-9.69374,1.36679,-0.000193432,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,557,1.64067,0,0,-9.69374,1.36679,-0.000193432,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,577,1.66067,0,0,-9.68567,1.35004,-0.00019483,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,597,1.68067,0,0,-9.68567,1.35004,-0.00019483,0,1.26051,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,617,1.70068,0,0,-9.68759,1.32317,-0.0001959,0,1.26051,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,637,1.72066,0,0,-9.68759,1.32317,-0.0001959,0,1.3178,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,657,1.74067,0,0,-9.69246,1.32206,-0.000194713,0,1.26051,175.955,0,0,0,1.39066e-309
2023,11,29,16,06,32,677,1.76067,0,0,-9.69246,1.32206,-0.000194713,0,1.3178,175.955,0,0,0,1.39066e-309
