Year,Month,Day,Hour,Minute,Second,Millisecond,taskTime,state,stateNumber,posENU.x,posENU.y,posENU.z,rpyDeg.x,rpyDeg.y,rpyDeg.z,desiredPoint.x,desiredPoint.y,desiredPoint.z
2023,11,02,17,51,47,493,14.0211,3,30,-0.473077,0.0923343,0.97518,1.3178,8.02141,274.046,0,0,1
2023,11,02,17,51,47,513,14.0411,3,30,-0.487939,0.0880306,0.97996,1.3178,8.02141,273.988,0,0,1
2023,11,02,17,51,47,533,14.0611,3,30,-0.487939,0.0880306,0.97996,1.3178,7.96411,273.931,0,0,1
2023,11,02,17,51,47,553,14.0811,3,30,-0.498103,0.073518,0.97894,1.26051,7.84952,273.931,0,0,1
2023,11,02,17,51,47,573,14.101,3,30,-0.498103,0.073518,0.97894,1.20321,7.79223,273.874,0,0,1
2023,11,02,17,51,47,593,14.1211,3,30,-0.506943,0.071091,0.97546,1.14592,7.67763,273.874,0,0,1
2023,11,02,17,51,47,613,14.1411,3,30,-0.506943,0.071091,0.97546,1.08862,7.56304,273.874,0,0,1
2023,11,02,17,51,47,633,14.1611,3,30,-0.483982,0.0777771,0.97946,1.03132,7.44845,273.874,0,0,1
2023,11,02,17,51,47,653,14.1811,3,30,-0.483982,0.0777771,0.97946,0.974028,7.33386,273.874,0,0,1
2023,11,02,17,51,47,673,14.2011,3,30,-0.483982,0.0777771,0.97946,0.916733,7.21927,273.874,0,0,1
2023,11,02,17,51,47,693,14.2211,3,30,-0.476128,0.0913185,0.97082,0.859437,7.16197,273.874,0,0,1
2023,11,02,17,51,47,713,14.2411,3,30,-0.476128,0.0913185,0.97082,0.859437,7.10468,273.931,0,0,1
2023,11,02,17,51,47,733,14.2611,3,30,-0.490856,0.0938621,0.966,0.859437,7.04738,273.931,0,0,1
2023,11,02,17,51,47,753,14.2811,3,30,-0.490856,0.0938621,0.966,0.802141,6.99009,273.931,0,0,1
2023,11,02,17,51,47,773,14.3011,3,30,-0.513923,0.0955906,0.95766,0.802141,6.99009,273.931,0,0,1
2023,11,02,17,51,47,793,14.3211,3,30,-0.518133,0.0974277,0.9576,0.802141,6.99009,273.931,0,0,1
2023,11,02,17,51,47,813,14.3411,3,30,-0.49502,0.097987,0.95778,0.859437,7.04738,273.988,0,0,1
2023,11,02,17,51,47,833,14.3611,3,30,-0.49502,0.097987,0.95778,0.859437,7.04738,273.988,0,0,1
2023,11,02,17,51,47,853,14.3811,3,30,-0.503357,0.104338,0.95696,0.859437,7.04738,273.988,0,0,1
2023,11,02,17,51,47,873,14.4011,3,30,-0.503357,0.104338,0.95696,0.859437,7.10468,274.046,0,0,1
2023,11,02,17,51,47,894,14.4211,3,30,-0.466554,0.101261,0.95894,0.859437,7.10468,274.046,0,0,1
2023,11,02,17,51,47,913,14.4411,3,30,-0.466554,0.101261,0.95894,0.916733,7.16197,274.103,0,0,1
2023,11,02,17,51,47,933,14.4611,3,30,-0.472104,0.0949546,0.9673,0.916733,7.21927,274.103,0,0,1
2023,11,02,17,51,47,953,14.4811,3,30,-0.49055,0.0919902,0.9673,0.916733,7.27656,274.16,0,0,1
2023,11,02,17,51,47,973,14.5011,3,30,-0.495935,0.0835462,0.96616,0.974028,7.27656,274.218,0,0,1
2023,11,02,17,51,47,993,14.5211,3,30,-0.495935,0.0835462,0.96616,0.974028,7.33386,274.218,0,0,1
2023,11,02,17,51,48,013,14.5411,3,30,-0.509714,0.0838701,0.96524,0.974028,7.33386,274.275,0,0,1
2023,11,02,17,51,48,033,14.5611,3,30,-0.509714,0.0838701,0.96524,0.974028,7.33386,274.275,0,0,1
2023,11,02,17,51,48,053,14.5811,3,30,-0.494893,0.0950021,0.97692,1.03132,7.33386,274.332,0,0,1
2023,11,02,17,51,48,073,14.6011,3,30,-0.494893,0.0950021,0.97692,1.03132,7.33386,274.332,0,0,1
2023,11,02,17,51,48,093,14.6211,3,30,-0.474375,0.10044,0.96846,1.03132,7.33386,274.389,0,0,1
2023,11,02,17,51,48,113,14.6411,3,30,-0.474375,0.10044,0.96846,1.03132,7.33386,274.389,0,0,1
2023,11,02,17,51,48,133,14.6611,3,30,-0.474375,0.10044,0.96846,1.03132,7.33386,274.389,0,0,1
2023,11,02,17,51,48,154,14.6815,3,30,-0.492923,0.101796,0.97128,0.974028,7.27656,274.447,0,0,1
2023,11,02,17,51,48,173,14.7011,3,30,-0.492923,0.101796,0.97128,0.974028,7.27656,274.447,0,0,1
2023,11,02,17,51,48,194,14.7211,3,30,-0.514587,0.0933521,0.96588,0.974028,7.27656,274.447,0,0,1
2023,11,02,17,51,48,213,14.7411,3,30,-0.514587,0.0933521,0.96588,0.974028,7.27656,274.447,0,0,1
2023,11,02,17,51,48,233,14.7611,3,30,-0.50843,0.110931,0.96908,0.974028,7.33386,274.447,0,0,1
2023,11,02,17,51,48,253,14.7811,3,30,-0.489803,0.122304,0.9601,0.974028,7.39116,274.447,0,0,1
2023,11,02,17,51,48,273,14.8011,3,30,-0.490111,0.118061,0.96246,0.974028,7.44845,274.447,0,0,1
2023,11,02,17,51,48,293,14.8211,3,30,-0.490111,0.118061,0.96246,0.974028,7.50575,274.447,0,0,1
2023,11,02,17,51,48,313,14.8411,3,30,-0.480045,0.0980019,0.9645,0.916733,7.56304,274.447,0,0,1
2023,11,02,17,51,48,333,14.8611,3,30,-0.480045,0.0980019,0.9645,0.916733,7.62034,274.447,0,0,1
2023,11,02,17,51,48,353,14.8811,3,30,-0.499512,0.0885207,0.97444,0.916733,7.67763,274.447,0,0,1
2023,11,02,17,51,48,373,14.9011,3,30,-0.499512,0.0885207,0.97444,0.916733,7.73493,274.389,0,0,1
2023,11,02,17,51,48,393,14.9211,3,30,-0.515066,0.0927819,0.96402,0.916733,7.79223,274.389,0,0,1
2023,11,02,17,51,48,413,14.9411,3,30,-0.515066,0.0927819,0.96402,0.916733,7.79223,274.389,0,0,1
2023,11,02,17,51,48,433,14.9611,3,30,-0.52028,0.0931908,0.95826,0.916733,7.84952,274.389,0,0,1
2023,11,02,17,51,48,453,14.9811,3,30,-0.52028,0.0931908,0.95826,0.916733,7.84952,274.389,0,0,1
2023,11,02,17,51,48,473,15.0011,3,30,-0.52028,0.0931908,0.95826,0.974028,7.90682,274.389,0,0,1
2023,11,02,17,51,48,493,15.0211,3,30,-0.512157,0.111742,0.96472,0.974028,7.90682,274.389,0,0,1
2023,11,02,17,51,48,513,15.0411,3,30,-0.512157,0.111742,0.96472,1.03132,7.96411,274.447,0,0,1
2023,11,02,17,51,48,533,15.0611,3,30,-0.49436,0.0957535,0.97096,1.08862,7.96411,274.447,0,0,1
2023,11,02,17,51,48,553,15.0811,3,30,-0.49436,0.0957535,0.97096,1.08862,7.96411,274.447,0,0,1
2023,11,02,17,51,48,573,15.1011,3,30,-0.503548,0.0973915,0.97118,1.14592,7.96411,274.504,0,0,1
2023,11,02,17,51,48,593,15.1211,3,30,-0.51139,0.096434,0.97312,1.14592,7.96411,274.504,0,0,1
2023,11,02,17,51,48,613,15.1411,3,30,-0.500639,0.110192,0.97432,1.20321,7.90682,274.504,0,0,1
2023,11,02,17,51,48,633,15.1611,3,30,-0.500639,0.110192,0.97432,1.20321,7.84952,274.561,0,0,1
2023,11,02,17,51,48,653,15.1811,3,30,-0.493764,0.109871,0.9849,1.26051,7.84952,274.561,0,0,1
2023,11,02,17,51,48,673,15.2011,3,30,-0.493764,0.109871,0.9849,1.26051,7.79223,274.561,0,0,1
2023,11,02,17,51,48,693,15.2211,3,30,-0.486486,0.105469,0.988,1.26051,7.73493,274.561,0,0,1
2023,11,02,17,51,48,713,15.2411,3,30,-0.486486,0.105469,0.988,1.26051,7.67763,274.561,0,0,1
2023,11,02,17,51,48,733,15.2611,3,30,-0.495599,0.0820971,0.98914,1.26051,7.62034,274.561,0,0,1
2023,11,02,17,51,48,753,15.2811,3,30,-0.495599,0.0820971,0.98914,1.26051,7.56304,274.561,0,0,1
2023,11,02,17,51,48,773,15.3011,3,30,-0.491608,0.0764663,0.99206,1.26051,7.50575,274.561,0,0,1
2023,11,02,17,51,48,793,15.3211,3,30,-0.491608,0.0764663,0.99206,1.26051,7.50575,274.504,0,0,1
2023,11,02,17,51,48,813,15.3411,3,30,-0.491608,0.0764663,0.99206,1.26051,7.50575,274.504,0,0,1
2023,11,02,17,51,48,833,15.3611,3,30,-0.47723,0.0983253,0.99128,1.26051,7.56304,274.504,0,0,1
2023,11,02,17,51,48,853,15.3811,3,30,-0.47723,0.0983253,0.99128,1.3178,7.56304,274.504,0,0,1
2023,11,02,17,51,48,875,15.4032,3,30,-0.483435,0.104714,0.98256,1.3751,7.56304,274.504,0,0,1
2023,11,02,17,51,48,893,15.4211,3,30,-0.483435,0.104714,0.98256,1.3751,7.62034,274.504,0,0,1
2023,11,02,17,51,48,913,15.4411,3,30,-0.488829,0.0948211,0.9815,1.43239,7.62034,274.561,0,0,1
2023,11,02,17,51,48,933,15.4611,3,30,-0.478658,0.0889711,0.98104,1.48969,7.62034,274.561,0,0,1
2023,11,02,17,51,48,953,15.4811,3,30,-0.487813,0.086819,0.98052,1.54699,7.67763,274.561,0,0,1
2023,11,02,17,51,48,973,15.5011,3,30,-0.487813,0.086819,0.98052,1.54699,7.73493,274.619,0,0,1
2023,11,02,17,51,48,993,15.5211,3,30,-0.472538,0.0852167,0.98346,1.60428,7.73493,274.619,0,0,1
2023,11,02,17,51,49,013,15.5411,3,30,-0.472538,0.0852167,0.98346,1.66158,7.79223,274.676,0,0,1
2023,11,02,17,51,49,034,15.5611,3,30,-0.478638,0.0910917,0.98068,1.71887,7.79223,274.676,0,0,1
2023,11,02,17,51,49,053,15.5811,3,30,-0.478638,0.0910917,0.98068,1.77617,7.79223,274.733,0,0,1
2023,11,02,17,51,49,074,15.6016,3,30,-0.495047,0.08692,0.97716,1.83347,7.79223,274.733,0,0,1
2023,11,02,17,51,49,093,15.6211,3,30,-0.495047,0.08692,0.97716,1.89076,7.84952,274.733,0,0,1
2023,11,02,17,51,49,116,15.6411,3,30,-0.491329,0.0771793,0.9788,1.94806,7.84952,274.791,0,0,1
2023,11,02,17,51,49,133,15.6611,3,30,-0.491329,0.0771793,0.9788,1.94806,7.84952,274.791,0,0,1
2023,11,02,17,51,49,154,15.6813,3,30,-0.491329,0.0771793,0.9788,1.94806,7.84952,274.791,0,0,1
2023,11,02,17,51,49,173,15.7011,3,30,-0.480844,0.0797195,0.98632,1.94806,7.84952,274.791,0,0,1
2023,11,02,17,51,49,193,15.7211,3,30,-0.480844,0.0797195,0.98632,1.94806,7.79223,274.791,0,0,1
2023,11,02,17,51,49,213,15.7411,3,30,-0.478662,0.0631367,0.97808,1.94806,7.79223,274.791,0,0,1
2023,11,02,17,51,49,233,15.7611,3,30,-0.478662,0.0631367,0.97808,1.94806,7.73493,274.733,0,0,1
2023,11,02,17,51,49,253,15.7811,3,30,-0.475197,0.0786814,0.98048,1.89076,7.73493,274.733,0,0,1
2023,11,02,17,51,49,274,15.8017,3,30,-0.485655,0.0868178,0.98076,1.89076,7.73493,274.733,0,0,1
2023,11,02,17,51,49,293,15.8211,3,30,-0.474641,0.0971604,0.98214,1.83347,7.73493,274.733,0,0,1
2023,11,02,17,51,49,313,15.8411,3,30,-0.474641,0.0971604,0.98214,1.77617,7.73493,274.676,0,0,1
2023,11,02,17,51,49,333,15.8611,3,30,-0.478898,0.0939344,0.98818,1.71887,7.79223,274.676,0,0,1
2023,11,02,17,51,49,354,15.8811,3,30,-0.478898,0.0939344,0.98818,1.66158,7.84952,274.619,0,0,1
2023,11,02,17,51,49,373,15.9011,3,30,-0.474372,0.0843334,0.98192,1.60428,7.84952,274.619,0,0,1
2023,11,02,17,51,49,394,15.9211,3,30,-0.474372,0.0843334,0.98192,1.54699,7.90682,274.561,0,0,1
2023,11,02,17,51,49,413,15.9411,3,30,-0.453432,0.0907298,0.98094,1.54699,7.96411,274.504,0,0,1
2023,11,02,17,51,49,434,15.9611,3,30,-0.453432,0.0907298,0.98094,1.54699,8.02141,274.447,0,0,1
2023,11,02,17,51,49,453,15.9811,3,30,-0.465456,0.102084,0.98042,1.48969,8.07871,274.389,0,0,1
2023,11,02,17,51,49,473,16.0011,3,30,-0.465456,0.102084,0.98042,1.48969,8.07871,274.332,0,0,1
2023,11,02,17,51,49,493,16.0211,3,30,-0.465456,0.102084,0.98042,1.48969,8.07871,274.332,0,0,1
2023,11,02,17,51,49,514,16.0411,3,30,-0.471013,0.0867393,0.97268,1.48969,8.07871,274.332,0,0,1
2023,11,02,17,51,49,533,16.0611,3,30,-0.471013,0.0867393,0.97268,1.43239,8.02141,274.275,0,0,1
2023,11,02,17,51,49,554,16.0811,3,30,-0.486512,0.0831289,0.97738,1.43239,7.96411,274.275,0,0,1
2023,11,02,17,51,49,573,16.1011,3,30,-0.486512,0.0831289,0.97738,1.43239,7.90682,274.275,0,0,1
2023,11,02,17,51,49,594,16.1211,3,30,-0.485937,0.110505,0.97486,1.3751,7.79223,274.332,0,0,1
2023,11,02,17,51,49,613,16.1411,3,30,-0.485937,0.110505,0.97486,1.3751,7.67763,274.332,0,0,1
2023,11,02,17,51,49,633,16.1611,3,30,-0.49341,0.109473,0.96414,1.3751,7.62034,274.332,0,0,1
2023,11,02,17,51,49,653,16.1811,3,30,-0.494701,0.107384,0.9626,1.3178,7.56304,274.332,0,0,1
2023,11,02,17,51,49,673,16.2011,3,30,-0.500807,0.089932,0.96292,1.26051,7.50575,274.332,0,0,1
2023,11,02,17,51,49,693,16.2211,3,30,-0.500807,0.089932,0.96292,1.26051,7.44845,274.389,0,0,1
2023,11,02,17,51,49,716,16.2435,3,30,-0.494702,0.0957629,0.96676,1.20321,7.44845,274.389,0,0,1
2023,11,02,17,51,49,733,16.2611,3,30,-0.494702,0.0957629,0.96676,1.20321,7.44845,274.332,0,0,1
2023,11,02,17,51,49,754,16.2819,3,30,-0.494702,0.0957629,0.96676,1.14592,7.44845,274.332,0,0,1
2023,11,02,17,51,49,773,16.3011,3,30,-0.469574,0.0960499,0.9767,1.14592,7.44845,274.332,0,0,1
2023,11,02,17,51,49,794,16.3213,3,30,-0.469574,0.0960499,0.9767,1.08862,7.44845,274.275,0,0,1
2023,11,02,17,51,49,813,16.3411,3,30,-0.485106,0.118712,0.96808,1.08862,7.44845,274.275,0,0,1
2023,11,02,17,51,49,833,16.3611,3,30,-0.485106,0.118712,0.96808,1.03132,7.44845,274.218,0,0,1
2023,11,02,17,51,49,853,16.3811,3,30,-0.479747,0.11778,0.96996,1.03132,7.44845,274.218,0,0,1
2023,11,02,17,51,49,873,16.4011,3,30,-0.484132,0.113098,0.97028,1.03132,7.44845,274.16,0,0,1
2023,11,02,17,51,49,893,16.421,3,30,-0.481699,0.120537,0.98156,1.03132,7.44845,274.16,0,0,1
2023,11,02,17,51,49,913,16.4411,3,30,-0.481699,0.120537,0.98156,1.03132,7.39116,274.16,0,0,1
2023,11,02,17,51,49,933,16.4611,3,30,-0.471611,0.133103,0.97618,1.03132,7.27656,274.16,0,0,1
2023,11,02,17,51,49,953,16.4811,3,30,-0.471611,0.133103,0.97618,1.03132,7.21927,274.16,0,0,1
2023,11,02,17,51,49,973,16.5011,3,30,-0.485687,0.149648,0.96102,1.08862,7.10468,274.16,0,0,1
2023,11,02,17,51,49,993,16.5211,3,30,-0.485687,0.149648,0.96102,1.08862,6.99009,274.218,0,0,1
2023,11,02,17,51,50,013,16.5411,3,30,-0.489034,0.143108,0.9594,1.08862,6.87549,274.218,0,0,1
2023,11,02,17,51,50,033,16.5611,3,30,-0.489034,0.143108,0.9594,1.08862,6.70361,274.275,0,0,1
2023,11,02,17,51,50,053,16.5811,3,30,-0.489034,0.143108,0.9594,1.08862,6.58901,274.332,0,0,1
2023,11,02,17,51,50,073,16.6011,3,30,-0.494091,0.137347,0.9652,1.08862,6.41713,274.389,0,0,1
2023,11,02,17,51,50,093,16.6211,3,30,-0.494091,0.137347,0.9652,1.08862,6.24524,274.447,0,0,1
2023,11,02,17,51,50,113,16.6411,3,30,-0.511529,0.114859,0.95568,1.08862,6.13065,274.504,0,0,1
2023,11,02,17,51,50,133,16.6611,3,30,-0.511529,0.114859,0.95568,1.08862,5.95876,274.561,0,0,1
2023,11,02,17,51,50,153,16.6811,3,30,-0.5254,0.121733,0.95472,1.03132,5.72958,274.619,0,0,1
2023,11,02,17,51,50,173,16.7011,3,30,-0.517709,0.124842,0.95472,1.03132,5.61499,274.676,0,0,1
2023,11,02,17,51,50,193,16.7211,3,30,-0.510574,0.119461,0.95578,1.03132,5.50039,274.733,0,0,1
2023,11,02,17,51,50,213,16.7411,3,30,-0.510574,0.119461,0.95578,1.03132,5.3858,274.791,0,0,1
2023,11,02,17,51,50,233,16.7611,3,30,-0.49829,0.123344,0.96328,1.03132,5.27121,274.848,0,0,1
2023,11,02,17,51,50,253,16.7811,3,30,-0.49829,0.123344,0.96328,1.03132,5.21392,274.905,0,0,1
2023,11,02,17,51,50,274,16.8018,3,30,-0.483294,0.114758,0.96522,0.974028,5.09932,274.962,0,0,1
2023,11,02,17,51,50,293,16.8211,3,30,-0.483294,0.114758,0.96522,0.974028,5.04203,274.962,0,0,1
2023,11,02,17,51,50,313,16.8411,3,30,-0.4915,0.120975,0.96352,0.974028,4.98473,275.02,0,0,1
2023,11,02,17,51,50,333,16.8611,3,30,-0.4915,0.120975,0.96352,0.916733,4.92744,275.077,0,0,1
2023,11,02,17,51,50,353,16.8811,3,30,-0.4915,0.120975,0.96352,0.916733,4.92744,275.134,0,0,1
2023,11,02,17,51,50,373,16.9011,3,30,-0.503098,0.118737,0.96028,0.859437,4.92744,275.192,0,0,1
2023,11,02,17,51,50,394,16.9221,3,30,-0.503098,0.118737,0.96028,0.859437,4.92744,275.192,0,0,1
2023,11,02,17,51,50,413,16.9411,3,30,-0.490975,0.11747,0.96504,0.859437,4.92744,275.249,0,0,1
2023,11,02,17,51,50,433,16.9611,3,30,-0.490975,0.11747,0.96504,0.802141,4.98473,275.306,0,0,1
2023,11,02,17,51,50,453,16.9811,3,30,-0.483896,0.111019,0.97138,0.802141,5.04203,275.306,0,0,1
2023,11,02,17,51,50,473,17.0011,3,30,-0.48042,0.102147,0.97012,0.802141,5.09932,275.364,0,0,1
2023,11,02,17,51,50,493,17.0211,3,30,-0.47314,0.0971712,0.96926,0.802141,5.15662,275.364,0,0,1
2023,11,02,17,51,50,515,17.0431,3,30,-0.47314,0.0971712,0.96926,0.802141,5.21392,275.421,0,0,1
2023,11,02,17,51,50,533,17.0611,3,30,-0.476045,0.117476,0.96886,0.802141,5.32851,275.478,0,0,1
2023,11,02,17,51,50,553,17.0811,3,30,-0.476045,0.117476,0.96886,0.859437,5.3858,275.478,0,0,1
2023,11,02,17,51,50,573,17.1011,3,30,-0.47764,0.108763,0.96956,0.859437,5.4431,275.535,0,0,1
2023,11,02,17,51,50,593,17.1211,3,30,-0.47764,0.108763,0.96956,0.859437,5.50039,275.593,0,0,1
2023,11,02,17,51,50,613,17.1411,3,30,-0.490939,0.100587,0.97004,0.859437,5.61499,275.593,0,0,1
2023,11,02,17,51,50,634,17.1611,3,30,-0.490939,0.100587,0.97004,0.916733,5.67228,275.593,0,0,1
2023,11,02,17,51,50,653,17.1811,3,30,-0.49951,0.0904193,0.97114,0.916733,5.78687,275.593,0,0,1
2023,11,02,17,51,50,673,17.2011,3,30,-0.49951,0.0904193,0.97114,0.916733,5.84417,275.65,0,0,1
2023,11,02,17,51,50,693,17.2211,3,30,-0.49951,0.0904193,0.97114,0.916733,5.95876,275.65,0,0,1
2023,11,02,17,51,50,713,17.2411,3,30,-0.505282,0.100597,0.97306,0.916733,6.01606,275.65,0,0,1
2023,11,02,17,51,50,733,17.2611,3,30,-0.505282,0.100597,0.97306,0.916733,6.07335,275.65,0,0,1
2023,11,02,17,51,50,753,17.2811,3,30,-0.500592,0.128984,0.97588,0.916733,6.13065,275.65,0,0,1
2023,11,02,17,51,50,773,17.3011,3,30,-0.500592,0.128984,0.97588,0.974028,6.18794,275.65,0,0,1
2023,11,02,17,51,50,793,17.3211,3,30,-0.498328,0.141675,0.9776,0.974028,6.24524,275.65,0,0,1
2023,11,02,17,51,50,813,17.3411,3,30,-0.493195,0.1393,0.9781,0.974028,6.30254,275.65,0,0,1
2023,11,02,17,51,50,833,17.3611,3,30,-0.496412,0.124032,0.97896,0.974028,6.30254,275.707,0,0,1
2023,11,02,17,51,50,853,17.3811,3,30,-0.496412,0.124032,0.97896,0.974028,6.30254,275.707,0,0,1
2023,11,02,17,51,50,873,17.4011,3,30,-0.513275,0.102528,0.9817,0.974028,6.30254,275.707,0,0,1
2023,11,02,17,51,50,893,17.4211,3,30,-0.513275,0.102528,0.9817,0.916733,6.35983,275.707,0,0,1
2023,11,02,17,51,50,914,17.4411,3,30,-0.51782,0.104295,0.98282,0.916733,6.35983,275.707,0,0,1
2023,11,02,17,51,50,933,17.4611,3,30,-0.51782,0.104295,0.98282,0.916733,6.35983,275.707,0,0,1
2023,11,02,17,51,50,954,17.4812,3,30,-0.524427,0.107233,0.98384,0.859437,6.35983,275.707,0,0,1
2023,11,02,17,51,50,973,17.5011,3,30,-0.524427,0.107233,0.98384,0.859437,6.35983,275.65,0,0,1
2023,11,02,17,51,50,993,17.5211,3,30,-0.524427,0.107233,0.98384,0.859437,6.35983,275.65,0,0,1
2023,11,02,17,51,51,014,17.5411,3,30,-0.52345,0.0999704,0.98436,0.859437,6.35983,275.65,0,0,1
2023,11,02,17,51,51,033,17.5611,3,30,-0.52345,0.0999704,0.98436,0.859437,6.35983,275.65,0,0,1
2023,11,02,17,51,51,053,17.5811,3,30,-0.506095,0.0980997,0.98418,0.859437,6.35983,275.65,0,0,1
2023,11,02,17,51,51,073,17.6011,3,30,-0.506095,0.0980997,0.98418,0.859437,6.35983,275.65,0,0,1
2023,11,02,17,51,51,093,17.6211,3,30,-0.510948,0.111586,0.98394,0.802141,6.35983,275.593,0,0,1
2023,11,02,17,51,51,113,17.6411,3,30,-0.516839,0.105317,0.98358,0.802141,6.41713,275.593,0,0,1
2023,11,02,17,51,51,133,17.6611,3,30,-0.515688,0.105278,0.98388,0.802141,6.41713,275.593,0,0,1
2023,11,02,17,51,51,153,17.6811,3,30,-0.515688,0.105278,0.98388,0.802141,6.41713,275.65,0,0,1
2023,11,02,17,51,51,173,17.7011,3,30,-0.516323,0.0893167,0.98242,0.802141,6.47442,275.65,0,0,1
2023,11,02,17,51,51,193,17.7211,3,30,-0.516323,0.0893167,0.98242,0.802141,6.47442,275.65,0,0,1
2023,11,02,17,51,51,213,17.7411,3,30,-0.512109,0.106096,0.97894,0.859437,6.47442,275.65,0,0,1
2023,11,02,17,51,51,233,17.7611,3,30,-0.512109,0.106096,0.97894,0.859437,6.53172,275.65,0,0,1
2023,11,02,17,51,51,253,17.7811,3,30,-0.48288,0.101915,0.97716,0.916733,6.53172,275.65,0,0,1
2023,11,02,17,51,51,274,17.8011,3,30,-0.48288,0.101915,0.97716,0.916733,6.58901,275.707,0,0,1
2023,11,02,17,51,51,293,17.821,3,30,-0.480293,0.112887,0.97594,0.916733,6.58901,275.707,0,0,1
2023,11,02,17,51,51,313,17.8413,3,30,-0.480293,0.112887,0.97594,0.916733,6.58901,275.707,0,0,1
2023,11,02,17,51,51,333,17.8611,3,30,-0.480293,0.112887,0.97594,0.916733,6.58901,275.765,0,0,1
2023,11,02,17,51,51,353,17.8811,3,30,-0.505175,0.117621,0.97292,0.974028,6.58901,275.765,0,0,1
2023,11,02,17,51,51,373,17.9011,3,30,-0.505175,0.117621,0.97292,0.974028,6.58901,275.765,0,0,1
2023,11,02,17,51,51,393,17.9211,3,30,-0.500564,0.0995712,0.9711,0.974028,6.58901,275.822,0,0,1
2023,11,02,17,51,51,413,17.9411,3,30,-0.499324,0.0992036,0.97176,0.974028,6.58901,275.822,0,0,1
2023,11,02,17,51,51,433,17.9611,3,30,-0.504338,0.108952,0.97142,0.974028,6.53172,275.822,0,0,1
2023,11,02,17,51,51,453,17.9811,3,30,-0.504338,0.108952,0.97142,0.974028,6.53172,275.822,0,0,1
2023,11,02,17,51,51,474,18.0018,3,30,-0.529197,0.128558,0.97234,0.974028,6.58901,275.822,0,0,1
2023,11,02,17,51,51,493,18.0211,3,30,-0.529197,0.128558,0.97234,1.03132,6.58901,275.822,0,0,1
2023,11,02,17,51,51,513,18.0411,3,30,-0.526142,0.129731,0.97188,1.03132,6.58901,275.879,0,0,1
2023,11,02,17,51,51,534,18.0611,3,30,-0.526142,0.129731,0.97188,0.974028,6.58901,275.879,0,0,1
2023,11,02,17,51,51,553,18.0811,3,30,-0.519005,0.12265,0.97264,0.974028,6.58901,275.879,0,0,1
2023,11,02,17,51,51,573,18.1011,3,30,-0.519005,0.12265,0.97264,0.974028,6.64631,275.879,0,0,1
2023,11,02,17,51,51,593,18.1211,3,30,-0.519005,0.12265,0.97264,0.974028,6.64631,275.936,0,0,1
2023,11,02,17,51,51,613,18.1411,3,30,-0.504413,0.104479,0.97424,1.03132,6.64631,275.936,0,0,1
2023,11,02,17,51,51,634,18.1611,3,30,-0.504413,0.104479,0.97424,1.03132,6.70361,275.936,0,0,1
2023,11,02,17,51,51,653,18.1811,3,30,-0.515112,0.113618,0.97342,1.03132,6.70361,275.936,0,0,1
2023,11,02,17,51,51,673,18.2011,3,30,-0.515112,0.113618,0.97342,1.03132,6.7609,275.936,0,0,1
2023,11,02,17,51,51,693,18.2211,3,30,-0.506871,0.13134,0.97602,1.08862,6.8182,275.936,0,0,1
2023,11,02,17,51,51,713,18.2411,3,30,-0.506871,0.13134,0.97602,1.08862,6.8182,275.936,0,0,1
2023,11,02,17,51,51,733,18.2611,3,30,-0.477209,0.13202,0.9788,1.14592,6.87549,275.879,0,0,1
2023,11,02,17,51,51,754,18.2811,3,30,-0.477209,0.13202,0.9788,1.14592,6.93279,275.879,0,0,1
2023,11,02,17,51,51,773,18.3011,3,30,-0.477209,0.13202,0.9788,1.14592,6.93279,275.879,0,0,1
2023,11,02,17,51,51,793,18.3211,3,30,-0.47058,0.137913,0.98298,1.14592,6.99009,275.822,0,0,1
2023,11,02,17,51,51,813,18.3411,3,30,-0.47058,0.137913,0.98298,1.20321,6.99009,275.822,0,0,1
2023,11,02,17,51,51,833,18.3611,3,30,-0.461745,0.109318,0.9877,1.20321,6.99009,275.765,0,0,1
2023,11,02,17,51,51,853,18.3811,3,30,-0.464898,0.0953038,0.98888,1.20321,6.99009,275.765,0,0,1
2023,11,02,17,51,51,873,18.4011,3,30,-0.467824,0.0902628,0.99188,1.20321,7.04738,275.707,0,0,1
2023,11,02,17,51,51,893,18.4211,3,30,-0.467824,0.0902628,0.99188,1.26051,7.04738,275.65,0,0,1
2023,11,02,17,51,51,916,18.4437,3,30,-0.487021,0.101591,0.9922,1.26051,7.10468,275.65,0,0,1
2023,11,02,17,51,51,933,18.4611,3,30,-0.487021,0.101591,0.9922,1.3178,7.10468,275.593,0,0,1
2023,11,02,17,51,51,953,18.4811,3,30,-0.489285,0.109528,0.98834,1.3178,7.16197,275.535,0,0,1
2023,11,02,17,51,51,973,18.5011,3,30,-0.489285,0.109528,0.98834,1.3178,7.16197,275.478,0,0,1
2023,11,02,17,51,51,993,18.5211,3,30,-0.473566,0.104299,0.989,1.3751,7.21927,275.421,0,0,1
2023,11,02,17,51,52,013,18.5411,3,30,-0.473566,0.104299,0.989,1.3751,7.21927,275.364,0,0,1
2023,11,02,17,51,52,033,18.5611,3,30,-0.475954,0.115713,0.99024,1.3178,7.21927,275.306,0,0,1
2023,11,02,17,51,52,053,18.5811,3,30,-0.475954,0.115713,0.99024,1.3178,7.21927,275.249,0,0,1
2023,11,02,17,51,52,074,18.6011,3,30,-0.475954,0.115713,0.99024,1.26051,7.21927,275.192,0,0,1
