Year,Month,Day,Hour,Minute,Second,Millisecond,taskTime,state,stateNumber,posENU.x,posENU.y,posENU.z,rpyDeg.x,rpyDeg.y,rpyDeg.z,desiredPoint.x,desiredPoint.y,desiredPoint.z,desiredYawDeg
2023,11,16,14,37,01,043,1.69277e-05,0,0,-0.0204747,0.531554,-0.00370301,0.744845,-0.458366,349.447,0,0,0,1.39066e-309
2023,11,16,14,37,01,044,0.000542641,0,0,0.0162481,0.48719,-0.00348867,0.744845,-0.40107,348.53,0,0,0,1.39066e-309
2023,11,16,14,37,01,064,0.0206213,0,0,0.0162481,0.48719,-0.00348867,0.744845,-0.40107,348.53,0,0,0,1.39066e-309
2023,11,16,14,37,01,084,0.0406137,0,0,0.0156778,0.487933,-0.00349297,0.744845,-0.40107,348.53,0,0,0,1.39066e-309
2023,11,16,14,37,01,104,0.0606272,0,0,0.0156778,0.487933,-0.00349297,0.744845,-0.40107,348.53,0,0,0,1.39066e-309
2023,11,16,14,37,01,124,0.0806191,0,0,0.0131889,0.489983,-0.00349943,0.744845,-0.40107,348.53,0,0,0,1.39066e-309
2023,11,16,14,37,01,144,0.100617,0,0,0.0131889,0.489983,-0.00349943,0.744845,-0.40107,348.53,0,0,0,1.39066e-309
2023,11,16,14,37,01,164,0.120619,0,0,0.0112594,0.491275,-0.00350077,0.744845,-0.40107,348.588,0,0,0,1.39066e-309
2023,11,16,14,37,01,184,0.140612,0,0,0.00933587,0.492473,-0.00350354,0.744845,-0.40107,348.588,0,0,0,1.39066e-309
2023,11,16,14,37,01,204,0.160611,0,0,0.00933587,0.492473,-0.00350354,0.744845,-0.40107,348.588,0,0,0,1.39066e-309
2023,11,16,14,37,01,224,0.180613,0,0,0.00777065,0.495634,-0.00351687,0.744845,-0.40107,348.588,0,0,0,1.39066e-309
2023,11,16,14,37,01,244,0.200615,0,0,0.00777065,0.495634,-0.00351687,0.744845,-0.40107,348.588,0,0,0,1.39066e-309
2023,11,16,14,37,01,264,0.220641,0,0,0.00653625,0.495516,-0.00352669,0.744845,-0.40107,348.588,0,0,0,1.39066e-309
2023,11,16,14,37,01,284,0.240614,0,0,0.00653625,0.495516,-0.00352669,0.744845,-0.40107,348.588,0,0,0,1.39066e-309
2023,11,16,14,37,01,304,0.260611,0,0,0.00305223,0.498419,-0.0035435,0.744845,-0.40107,348.588,0,0,0,1.39066e-309
2023,11,16,14,37,01,324,0.280613,0,0,0.00305223,0.498419,-0.0035435,0.744845,-0.40107,348.588,0,0,0,1.39066e-309
2023,11,16,14,37,01,344,0.300611,0,0,0.00305223,0.498419,-0.0035435,0.744845,-0.40107,348.588,0,0,0,1.39066e-309
2023,11,16,14,37,01,364,0.320611,0,0,0.00207381,0.500405,-0.00354626,0.744845,-0.40107,348.588,0,0,0,1.39066e-309
2023,11,16,14,37,01,384,0.340608,0,0,0.00207381,0.500405,-0.00354626,0.744845,-0.40107,348.588,0,0,0,1.39066e-309
