Year,Month,Day,Hour,Minute,Second,Millisecond,taskTime,state,pos.x,pos.y,pos.z,eulerAngle.x,eulerAngle.y,eulerAngle.z,trackTime,desiredPoint.x,desiredPoint.y,desiredPoint.z
2024,01,14,15,26,03,702,8.82149e-06,0,8.20546,0.726308,1.07703,-0.0638884,-0.0337358,-0.0143551,1.39067e-309,0,0,0
2024,01,14,15,26,03,702,0.000365734,0,8.20546,0.726308,1.07703,-0.0638884,-0.0337358,-0.0143551,1.39067e-309,0,0,0
2024,01,14,15,26,03,722,0.020431,0,8.20546,0.726308,1.07703,-0.0638884,-0.0337358,-0.0143551,1.39067e-309,0,0,0
2024,01,14,15,26,03,742,0.040432,0,8.20648,0.724536,1.08678,-0.0645385,-0.0342383,-0.0144317,1.39067e-309,0,0,0
2024,01,14,15,26,03,763,0.0606768,0,8.20775,0.72292,1.0989,-0.0652088,-0.0348812,-0.0148754,1.39067e-309,0,0,0
2024,01,14,15,26,03,782,0.0804362,0,8.20912,0.721441,1.10819,-0.0656034,-0.0353392,-0.0150544,1.39067e-309,0,0,0
2024,01,14,15,26,03,803,0.100439,0,8.21038,0.720024,1.11746,-0.0660399,-0.0354279,-0.0147945,1.39067e-309,0,0,0
2024,01,14,15,26,03,823,0.120665,0,8.21132,0.718706,1.12594,-0.0663583,-0.0353975,-0.0151326,1.39067e-309,0,0,0
2024,01,14,15,26,03,842,0.140419,0,8.21223,0.717496,1.13401,-0.0638578,-0.0344045,-0.0153942,1.39067e-309,0,0,0
2024,01,14,15,26,03,862,0.16043,0,8.21289,0.715455,1.14291,-0.0570176,-0.0308307,-0.0145843,1.39067e-309,0,0,0
2024,01,14,15,26,03,882,0.180437,0,8.21341,0.713438,1.15006,-0.046038,-0.0244987,-0.0132107,1.39067e-309,0,0,0
2024,01,14,15,26,03,902,0.200435,0,8.21395,0.711713,1.16001,-0.0330753,-0.0160604,-0.0120515,1.39067e-309,0,0,0
2024,01,14,15,26,03,923,0.221147,0,8.21479,0.710422,1.16608,-0.0208209,-0.00703637,-0.011196,1.39067e-309,0,0,0
2024,01,14,15,26,03,942,0.240438,0,8.21556,0.7092,1.17161,-0.0115259,0.000268362,-0.010901,1.39067e-309,0,0,0
2024,01,14,15,26,03,962,0.260436,0,8.21627,0.707748,1.17706,-0.00625238,0.00414316,-0.0111196,1.39067e-309,0,0,0
2024,01,14,15,26,03,983,0.280436,0,8.21707,0.706096,1.182,-0.00514081,0.00468604,-0.0121544,1.39067e-309,0,0,0
2024,01,14,15,26,04,002,0.300446,0,8.21807,0.704042,1.18844,-0.00681334,0.0034425,-0.0130189,1.39067e-309,0,0,0
2024,01,14,15,26,04,022,0.320437,0,8.2192,0.701534,1.19347,-0.00949466,0.00150518,-0.0132529,1.39067e-309,0,0,0
2024,01,14,15,26,04,043,0.340436,0,8.22054,0.698777,1.19347,-0.0113059,0.000347102,-0.0135421,1.39067e-309,0,0,0
2024,01,14,15,26,04,062,0.360433,0,8.22261,0.695855,1.20332,-0.0175706,-0.00454225,-0.014124,1.39067e-309,0,0,0
2024,01,14,15,26,04,083,0.380442,0,8.22499,0.692788,1.20961,-0.0222539,-0.00887262,-0.0144726,1.39067e-309,0,0,0
2024,01,14,15,26,04,102,0.400411,0,8.22499,0.692788,1.20961,-0.0246812,-0.0110477,-0.0143551,1.39067e-309,0,0,0
2024,01,14,15,26,04,122,0.420444,0,8.22951,0.686111,1.22461,-0.0310743,-0.0177737,-0.0148707,1.39067e-309,0,0,0
2024,01,14,15,26,04,142,0.44044,0,8.23169,0.682604,1.23302,-0.0349767,-0.0215909,-0.0150053,1.39067e-309,0,0,0
2024,01,14,15,26,04,165,0.462619,0,8.23392,0.678811,1.24504,-0.0387673,-0.0249367,-0.0150648,1.39067e-309,0,0,0
2024,01,14,15,26,04,182,0.480444,0,8.23611,0.674924,1.25506,-0.0423192,-0.0280319,-0.015014,1.39067e-309,0,0,0
2024,01,14,15,26,04,203,0.50124,0,8.23823,0.670865,1.26598,-0.0454445,-0.0307707,-0.0148998,1.39067e-309,0,0,0
2024,01,14,15,26,04,223,0.520435,0,8.24019,0.666405,1.27764,-0.048216,-0.0331091,-0.0147254,1.39067e-309,0,0,0
2024,01,14,15,26,04,244,0.54043,0,8.24212,0.661956,1.29012,-0.0507439,-0.0349486,-0.0145079,1.39067e-309,0,0,0
2024,01,14,15,26,04,262,0.560428,0,8.24378,0.65921,1.3055,-0.0532768,-0.0364216,-0.0140374,1.39067e-309,0,0,0
2024,01,14,15,26,04,287,0.58061,0,8.24566,0.656426,1.31963,-0.0550514,-0.0372906,-0.0137444,1.39067e-309,0,0,0
2024,01,14,15,26,04,302,0.600437,0,8.24771,0.653426,1.32969,-0.0568173,-0.0381313,-0.0136913,1.39067e-309,0,0,0
2024,01,14,15,26,04,322,0.620442,0,8.24966,0.650858,1.34527,-0.0582474,-0.0384692,-0.0132666,1.39067e-309,0,0,0
2024,01,14,15,26,04,342,0.640436,0,8.25219,0.647333,1.36168,-0.0588364,-0.0381321,-0.0130827,1.39067e-309,0,0,0
2024,01,14,15,26,04,362,0.66043,0,8.25463,0.643479,1.37965,-0.0587129,-0.0372434,-0.0130469,1.39067e-309,0,0,0
2024,01,14,15,26,04,382,0.680433,0,8.25632,0.640531,1.39773,-0.0591405,-0.0365668,-0.0128553,1.39067e-309,0,0,0
2024,01,14,15,26,04,404,0.701523,0,8.25848,0.636753,1.41543,-0.0588046,-0.0354102,-0.0128332,1.39067e-309,0,0,0
