Year,Month,Day,Hour,Minute,Second,Millisecond,taskTime,state,pos.x,pos.y,pos.z,eulerAngle.x,eulerAngle.y,eulerAngle.z,trackTime,desiredPoint.x,desiredPoint.y,desiredPoint.z
2023,10,03,11,18,49,516,7.39098e-06,0,-1.61431,-1.30974,1.08784,-0.0530938,0.00957292,-2.90471,1.39067e-309,0,0,0
2023,10,03,11,18,49,516,0.000549555,0,-1.61431,-1.30974,1.08784,-0.0530938,0.00957292,-2.90471,1.39067e-309,0,0,0
2023,10,03,11,18,49,537,0.0206115,0,-1.61431,-1.30974,1.08784,-0.0530938,0.00957292,-2.90471,1.39067e-309,0,0,0
2023,10,03,11,18,49,557,0.0407047,0,-1.62186,-1.30637,1.12056,-0.0527767,0.0119593,-2.9051,1.39067e-309,0,0,0
2023,10,03,11,18,49,577,0.060611,0,-1.62186,-1.30637,1.12056,-0.052236,0.0144187,-2.90554,1.39067e-309,0,0,0
2023,10,03,11,18,49,597,0.0806134,0,-1.62186,-1.30637,1.12056,-0.0514476,0.0169684,-2.90589,1.39067e-309,0,0,0
2023,10,03,11,18,49,617,0.100612,0,-1.62633,-1.29086,1.1458,-0.0504585,0.018982,-2.90612,1.39067e-309,0,0,0
2023,10,03,11,18,49,637,0.120621,0,-1.62633,-1.29086,1.1458,-0.0498077,0.0204991,-2.90624,1.39067e-309,0,0,0
2023,10,03,11,18,49,657,0.14069,0,-1.62188,-1.28415,1.17552,-0.048098,0.0207337,-2.90613,1.39067e-309,0,0,0
2023,10,03,11,18,49,677,0.160618,0,-1.62188,-1.28415,1.17552,-0.0442351,0.0189044,-2.90622,1.39067e-309,0,0,0
2023,10,03,11,18,49,697,0.180611,0,-1.62546,-1.29801,1.19584,-0.0390029,0.0158007,-2.90632,1.39067e-309,0,0,0
2023,10,03,11,18,49,717,0.200615,0,-1.62546,-1.29801,1.19584,-0.0343028,0.0121612,-2.9066,1.39067e-309,0,0,0
2023,10,03,11,18,49,737,0.220609,0,-1.62408,-1.30254,1.20982,-0.0316188,0.00955377,-2.90663,1.39067e-309,0,0,0
