Year,Month,Day,Hour,Minute,Second,Millisecond,taskTime,state,stateNumber,posENU.x,posENU.y,posENU.z,rpyDeg.x,rpyDeg.y,rpyDeg.z,desiredPoint.x,desiredPoint.y,desiredPoint.z,desiredYawDeg
2023,12,06,16,00,12,962,1.43051e-05,0,0,10.0078,12.7695,0.00669452,0.458366,-0.744845,175.21,0,0,0,1.39066e-309
2023,12,06,16,00,12,962,0.000624895,0,0,9.88579,12.6242,0.0054195,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,12,983,0.020694,0,0,9.88579,12.6242,0.0054195,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,003,0.0406907,0,0,9.88579,12.6242,0.0054195,0.515662,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,023,0.0606921,0,0,9.87869,12.6215,0.00534456,0.515662,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,043,0.0806918,0,0,9.87869,12.6215,0.00534456,0.515662,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,063,0.100693,0,0,9.88964,12.611,0.00529405,0.515662,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,083,0.120692,0,0,9.88964,12.611,0.00529405,0.515662,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,103,0.140699,0,0,9.89243,12.6151,0.00525184,0.515662,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,123,0.160693,0,0,9.89243,12.6151,0.00525184,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,143,0.180687,0,0,9.89243,12.6151,0.00525184,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,163,0.200692,0,0,9.87527,12.6192,0.00515247,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,183,0.220701,0,0,9.86874,12.6181,0.00514084,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,203,0.240704,0,0,9.86874,12.6181,0.00514084,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,223,0.260682,0,0,9.91571,12.6656,0.00559649,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,243,0.280695,0,0,9.91571,12.6656,0.00559649,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,263,0.300701,0,0,9.91571,12.6656,0.00559649,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,283,0.320691,0,0,9.95774,12.7156,0.00597558,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,303,0.340694,0,0,9.95774,12.7156,0.00597558,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,323,0.360693,0,0,9.95811,12.7174,0.00608944,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,343,0.380695,0,0,9.95811,12.7174,0.00608944,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,363,0.400704,0,0,9.96227,12.721,0.00615987,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,383,0.420696,0,0,9.96227,12.721,0.00615987,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,403,0.440695,0,0,9.95654,12.7172,0.0061469,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,423,0.460718,0,0,9.95654,12.7172,0.0061469,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,443,0.480696,0,0,9.94042,12.6949,0.00601537,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,463,0.500697,0,0,9.95014,12.7146,0.00616889,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,483,0.520704,0,0,9.96274,12.7341,0.00630568,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,503,0.540693,0,0,9.96274,12.7341,0.00630568,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,523,0.560696,0,0,9.98115,12.7566,0.00650126,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,543,0.580698,0,0,9.98115,12.7566,0.00650126,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,563,0.600691,0,0,9.97558,12.7444,0.00649364,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,583,0.620697,0,0,9.97558,12.7444,0.00649364,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,603,0.640692,0,0,9.97558,12.7444,0.00649364,0.458366,-0.572958,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,623,0.660696,0,0,9.94647,12.7113,0.00630101,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,643,0.680743,0,0,9.94647,12.7113,0.00630101,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,663,0.700694,0,0,9.9689,12.7394,0.00649708,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,683,0.72069,0,0,9.9689,12.7394,0.00649708,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,703,0.740688,0,0,9.97258,12.7419,0.00647843,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,723,0.76069,0,0,9.97258,12.7419,0.00647843,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,743,0.780735,0,0,9.98389,12.754,0.00656519,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,763,0.800689,0,0,9.97931,12.7555,0.00655822,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,783,0.820701,0,0,9.95652,12.7194,0.00626647,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,803,0.840688,0,0,9.95652,12.7194,0.00626647,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,823,0.860683,0,0,9.90641,12.6664,0.00577053,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,843,0.880734,0,0,9.90641,12.6664,0.00577053,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,863,0.900694,0,0,9.90641,12.6664,0.00577053,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,883,0.920705,0,0,9.90677,12.6724,0.00575996,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,903,0.940719,0,0,9.90677,12.6724,0.00575996,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,923,0.960691,0,0,9.91996,12.6578,0.00576131,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,13,943,0.980687,0,0,9.91996,12.6578,0.00576131,0.458366,-0.630254,174.981,0,0,0,1.39066e-309
2023,12,06,16,00,13,963,1.0007,0,0,9.91277,12.6648,0.00579558,0.458366,-0.630254,174.981,0,0,0,1.39066e-309
2023,12,06,16,00,13,983,1.02068,0,0,9.91277,12.6648,0.00579558,0.458366,-0.630254,174.981,0,0,0,1.39066e-309
2023,12,06,16,00,14,003,1.0407,0,0,9.91277,12.6648,0.00579558,0.458366,-0.630254,174.981,0,0,0,1.39066e-309
2023,12,06,16,00,14,023,1.06069,0,0,9.91255,12.6809,0.00578088,0.458366,-0.630254,174.981,0,0,0,1.39066e-309
2023,12,06,16,00,14,043,1.0807,0,0,9.91508,12.6804,0.00578657,0.458366,-0.630254,174.981,0,0,0,1.39066e-309
2023,12,06,16,00,14,063,1.1007,0,0,9.91508,12.6804,0.00578657,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,14,083,1.12071,0,0,9.91872,12.6783,0.00573524,0.458366,-0.630254,174.981,0,0,0,1.39066e-309
2023,12,06,16,00,14,103,1.1407,0,0,9.91872,12.6783,0.00573524,0.458366,-0.630254,174.981,0,0,0,1.39066e-309
2023,12,06,16,00,14,123,1.16069,0,0,9.92075,12.69,0.00576181,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,14,143,1.18066,0,0,9.92075,12.69,0.00576181,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,14,163,1.2007,0,0,9.92075,12.69,0.00576181,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,14,183,1.2207,0,0,9.92243,12.6931,0.00582207,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,14,203,1.24069,0,0,9.92243,12.6931,0.00582207,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,14,223,1.2607,0,0,9.93543,12.7019,0.00598052,0.458366,-0.630254,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,14,243,1.2807,0,0,9.93543,12.7019,0.00598052,0.458366,-0.687549,174.981,0,0,0,1.39066e-309
2023,12,06,16,00,14,263,1.3007,0,0,9.9389,12.7026,0.00604703,0.458366,-0.687549,174.924,0,0,0,1.39066e-309
2023,12,06,16,00,14,283,1.32073,0,0,9.9389,12.7026,0.00604703,0.458366,-0.687549,174.981,0,0,0,1.39066e-309
2023,12,06,16,00,14,303,1.3407,0,0,9.9389,12.7026,0.00604703,0.458366,-0.687549,174.981,0,0,0,1.39066e-309
2023,12,06,16,00,14,323,1.36069,0,0,9.93227,12.6891,0.00592893,0.458366,-0.687549,174.981,0,0,0,1.39066e-309
2023,12,06,16,00,14,343,1.3807,0,0,9.94088,12.6974,0.00601212,0.458366,-0.687549,174.981,0,0,0,1.39066e-309
2023,12,06,16,00,14,363,1.40069,0,0,9.94088,12.6974,0.00601212,0.458366,-0.687549,174.981,0,0,0,1.39066e-309
2023,12,06,16,00,14,383,1.4207,0,0,9.932,12.6804,0.00582481,0.458366,-0.687549,174.981,0,0,0,1.39066e-309
2023,12,06,16,00,14,403,1.4407,0,0,9.932,12.6804,0.00582481,0.458366,-0.687549,174.981,0,0,0,1.39066e-309
2023,12,06,16,00,14,423,1.4607,0,0,9.93638,12.6745,0.00578416,0.458366,-0.687549,174.981,0,0,0,1.39066e-309
2023,12,06,16,00,14,443,1.48069,0,0,9.93638,12.6745,0.00578416,0.458366,-0.687549,174.981,0,0,0,1.39066e-309
2023,12,06,16,00,14,463,1.50069,0,0,9.93638,12.6745,0.00578416,0.458366,-0.687549,174.981,0,0,0,1.39066e-309
2023,12,06,16,00,14,483,1.52069,0,0,9.9414,12.6801,0.00585914,0.458366,-0.630254,174.981,0,0,0,1.39066e-309
2023,12,06,16,00,14,503,1.54072,0,0,9.9414,12.6801,0.00585914,0.458366,-0.630254,174.981,0,0,0,1.39066e-309
