Year,Month,Day,Hour,Minute,Second,Millisecond,taskTime,state,stateNumber,posENU.x,posENU.y,posENU.z,rpyDeg.x,rpyDeg.y,rpyDeg.z,desiredPoint.x,desiredPoint.y,desiredPoint.z,desiredYawDeg
2023,11,18,17,22,43,604,1.62125e-05,0,0,7.60113,3.77447,0.133406,0,1.20321,356.666,0,0,0,1.39066e-309
2023,11,18,17,22,43,604,0.000505686,0,0,7.60972,3.81393,0.133379,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,43,624,0.020575,0,0,7.60972,3.81393,0.133379,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,43,644,0.040581,0,0,7.60142,3.8083,0.133389,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,43,664,0.0606267,0,0,7.60142,3.8083,0.133389,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,43,684,0.0805686,0,0,7.5986,3.80086,0.133387,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,43,704,0.100565,0,0,7.5986,3.80086,0.133387,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,43,724,0.120568,0,0,7.5986,3.80086,0.133387,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,43,744,0.140568,0,0,7.60151,3.79277,0.133386,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,43,764,0.160578,0,0,7.60151,3.79277,0.133386,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,43,784,0.180569,0,0,7.59976,3.79567,0.133383,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,43,804,0.200567,0,0,7.59976,3.79567,0.133383,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,43,824,0.220573,0,0,7.60283,3.79549,0.13339,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,43,844,0.240577,0,0,7.60283,3.79549,0.13339,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,43,864,0.260573,0,0,7.60805,3.78594,0.133401,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,43,884,0.280576,0,0,7.60805,3.78594,0.133401,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,43,904,0.300573,0,0,7.59417,3.77399,0.133389,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,43,924,0.320585,0,0,7.59417,3.77399,0.133389,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,43,944,0.34059,0,0,7.60327,3.77274,0.133393,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,43,965,0.361636,0,0,7.60327,3.77274,0.133393,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,43,984,0.38057,0,0,7.60347,3.77191,0.133398,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,44,004,0.400572,0,0,7.60347,3.77191,0.133398,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,44,024,0.420572,0,0,7.59733,3.79176,0.133386,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,44,044,0.440574,0,0,7.59733,3.79176,0.133386,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,44,064,0.460577,0,0,7.60329,3.80195,0.133389,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,44,084,0.480576,0,0,7.60157,3.79896,0.133396,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,44,104,0.500573,0,0,7.60157,3.79896,0.133396,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,44,124,0.520577,0,0,7.5875,3.81143,0.133391,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,44,144,0.540572,0,0,7.5875,3.81143,0.133391,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,44,164,0.560579,0,0,7.5875,3.81143,0.133391,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,44,185,0.580576,0,0,7.59952,3.8212,0.133377,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,44,204,0.600573,0,0,7.59952,3.8212,0.133377,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,44,224,0.620574,0,0,7.59339,3.81358,0.133374,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
2023,11,18,17,22,44,245,0.640572,0,0,7.59339,3.81358,0.133374,-0.171887,1.20321,356.609,0,0,0,1.39066e-309
